Time, Force Sensor 1,Force Sensor 2,Force Sensor 3,Force Sensor 4,Command,Anomaly?,Anomaly Mode,Attribute,Desired Speed,Desired R,Shaft Control Effort,Actual Speed,ToolHeadNo,Merged Attribute,Force Sensor Number,Anomaly Mode Encode,Active V Attribute,Orient. x,Orient. y,Orient. z,AngVel x,AngVel y,AngVel z,LinAcc. x,LinAcc. y,LinAcc. z,Mag. x ,Mag. y,Mag. z, Quat. w, Quat. x, Quat. y, Quat. z,Temp,Audio,Strain Gage,MCU Time,Sample Freq,Rel Time
7931,0.0,-11.65,0.0,0.0,0,,,,100.0,15,15.63,91.81,0,,Force Sensor 3,0,0,0.75,25.37,-1.62,1.94,-653.31,1.0,-0.43,-0.05,-20.55,-43.69,39.56,61.06,0.96,0.01,-0.28,-0.01,26,-211189760,-1398.08,4582687,,0
7950,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.64,84.16,0,,Force Sensor 3,0,0,359.81,26.19,-178.56,1.31,-568.94,0.62,-15.86,-0.06,9.77,75.19,33.56,-2.87,0.23,0.0,-0.97,-0.01,26,-212271104,-745.83,4582904,71.42857142857143,19
7962,0.0,-0.01,0.0,0.0,0,,,,100.0,15,16.03,84.27,0,,Force Sensor 3,0,0,359.87,20.5,-178.62,1.81,-591.44,2.44,-12.54,-0.03,10.11,66.75,35.69,-33.88,0.18,0.0,-0.98,-0.01,26,-208371712,-743.22,4582914,66.66666666666667,31
7978,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.92,89.41,0,,Force Sensor 3,0,0,359.94,14.63,-178.69,0.94,-606.87,-0.13,-9.14,-0.24,11.02,66.75,35.69,-33.88,0.08,-0.0,-1.0,-0.01,26,-218791936,-725.9,4582925,62.5,47
7995,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.79,102.01,0,,Force Sensor 3,0,0,0.06,8.88,-178.75,2.19,-591.0,1.12,-8.62,-0.14,13.04,66.75,35.69,-33.88,0.03,-0.0,-1.0,-0.01,26,-216530944,-731.63,4582940,83.33333333333333,64
8006,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.16,96.58,0,,Force Sensor 3,0,0,0.19,-2.0,-178.75,1.25,-565.62,0.0,-7.41,0.0,14.86,66.75,35.69,-33.88,-0.02,-0.0,-1.0,-0.01,26,-217612288,-721.94,4582950,58.82352941176471,75
8022,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.43,94.39,0,,Force Sensor 3,0,0,0.25,-7.69,-178.75,2.25,-586.75,1.69,-8.34,0.14,15.16,43.75,38.69,-56.69,-0.07,-0.0,-1.0,-0.01,26,-213319680,-730.15,4582962,62.5,91
8039,0.0,-0.0,0.0,0.0,0,,,,100.0,15,15.68,96.91,0,,Force Sensor 3,0,0,0.31,-13.75,-178.75,0.69,-629.56,1.12,-2.76,0.04,14.91,43.75,38.69,-56.69,-0.12,-0.0,-0.99,-0.01,26,-220430336,-738.55,4582975,83.33333333333333,108
8052,0.0,-4.44,0.0,0.0,0,,,,100.0,15,15.42,104.56,0,,Force Sensor 3,0,0,0.37,-20.12,-178.75,2.19,-653.37,0.31,-1.89,0.02,14.71,43.75,38.69,-56.69,-0.23,-0.0,-0.97,-0.01,26,-217972736,-746.76,4582991,58.82352941176471,121
8069,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.04,104.06,0,,Force Sensor 3,0,0,0.56,-33.19,-178.62,0.88,-691.56,0.88,4.01,0.14,15.46,43.75,38.69,-56.69,-0.29,-0.0,-0.96,-0.01,26,-217743360,-775.89,4583001,62.5,138
8085,0.0,-0.0,0.0,0.0,0,,,,100.0,15,14.55,111.67,0,,Force Sensor 3,0,0,0.62,-39.94,-178.5,2.87,-695.5,0.5,4.35,0.03,14.7,10.25,42.69,-67.5,-0.34,-0.01,-0.94,-0.01,26,-218529792,-801.94,4583014,71.42857142857143,154
8096,0.0,0.0,0.0,0.0,0,,,,100.0,15,14.67,114.29,0,,Force Sensor 3,0,0,357.62,-46.56,-178.31,1.31,-685.31,2.25,6.89,0.13,13.6,10.25,42.69,-67.5,-0.45,-0.01,-0.89,-0.01,26,-218103808,-852.41,4583027,66.66666666666667,165
8113,0.0,-0.0,0.0,0.0,0,,,,100.0,15,14.53,106.56,0,,Force Sensor 3,0,0,358.06,-53.0,-178.12,1.87,-641.87,1.31,9.63,0.06,12.4,10.25,42.69,-67.5,-0.49,-0.01,-0.87,-0.01,26,-220463104,-873.77,4583043,62.5,182
8130,0.0,0.0,0.0,0.0,0,,,,100.0,15,14.91,104.09,0,,Force Sensor 3,0,0,358.56,-65.25,-177.31,1.5,-623.56,1.5,11.38,0.07,11.22,10.25,42.69,-67.5,-0.54,-0.01,-0.84,-0.01,26,-214663168,-928.41,4583053,62.5,199
8142,0.0,-11.66,0.0,0.0,0,,,,100.0,15,15.16,104.09,0,,Force Sensor 3,0,0,358.75,-71.25,-176.5,1.81,-621.94,0.0,11.42,0.12,9.75,-29.19,46.25,-61.5,-0.58,-0.01,-0.81,-0.01,26,-215416832,-967.76,4583066,76.92307692307692,211
8158,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.03,109.21,0,,Force Sensor 3,0,0,358.94,-77.44,-174.75,1.56,-644.37,2.0,16.33,0.14,6.58,-29.19,46.25,-61.5,-0.67,-0.01,-0.74,-0.01,26,-222494720,-1038.58,4583079,62.5,227
8174,0.0,0.0,0.0,0.0,0,,,,100.0,15,14.77,101.56,0,,Force Sensor 3,0,0,359.25,-88.81,-1.12,1.94,-639.06,0.75,15.71,0.14,4.93,-29.19,46.25,-61.5,-0.74,-0.01,-0.67,-0.0,26,-213975040,-1076.29,4583094,83.33333333333333,243
8186,0.0,-0.0,0.0,0.0,0,,,,100.0,15,15.15,104.09,0,,Force Sensor 3,0,0,359.37,-83.75,-1.12,1.56,-623.81,1.81,16.49,0.09,3.85,-29.19,46.25,-61.5,-0.74,-0.01,-0.67,-0.0,26,-216006656,-1137.15,4583105,58.82352941176471,255
8203,0.0,-1.46,0.0,0.0,0,,,,100.0,15,15.41,96.98,0,,Force Sensor 3,0,0,359.5,-77.94,-5.5,2.12,-605.5,-0.19,16.46,-0.05,1.31,-58.0,48.06,-37.75,-0.81,-0.01,-0.59,-0.0,26,-212566016,-1168.77,4583118,58.82352941176471,272
8219,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.38,96.88,0,,Force Sensor 3,0,0,359.56,-72.25,-3.81,1.87,-600.12,0.94,18.69,0.12,-0.96,-58.0,48.06,-37.75,-0.84,-0.01,-0.55,-0.0,26,-217546752,-1216.15,4583131,66.66666666666667,288
8234,0.0,-0.0,0.0,0.0,0,,,,100.0,15,15.39,94.26,0,,Force Sensor 3,0,0,359.75,-60.75,-2.44,1.81,-588.44,0.13,16.71,0.09,-5.1,-58.0,48.06,-37.75,-0.89,-0.01,-0.46,-0.0,26,-215220224,-1246.16,4583149,76.92307692307692,303
8248,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.26,96.94,0,,Force Sensor 3,0,0,359.81,-55.19,-2.12,1.81,-586.31,0.06,16.96,0.14,-6.42,-72.56,47.06,-6.5,-0.91,-0.01,-0.42,-0.0,26,-213942272,-1300.79,4583158,58.82352941176471,317
8264,0.0,-0.0,0.0,0.0,0,,,,100.0,15,15.39,107.15,0,,Force Sensor 3,0,0,359.87,-49.5,-1.87,1.81,-586.31,0.06,14.88,0.05,-8.35,-72.56,47.06,-6.5,-0.93,-0.01,-0.37,0.0,26,-216629248,-1332.41,4583170,62.5,333
8278,0.0,0.0,0.0,0.0,0,,,,100.0,15,14.88,109.06,0,,Force Sensor 3,0,0,0.06,-37.5,-1.56,1.56,-636.87,2.0,15.68,0.11,-11.23,-72.56,47.06,-6.5,-0.95,-0.01,-0.32,0.0,26,-215318528,-1379.26,4583186,83.33333333333333,347
8293,0.0,0.0,0.0,0.0,0,,,,100.0,15,14.78,109.17,0,,Force Sensor 3,0,0,0.13,-31.0,-1.5,2.25,-669.5,-0.13,12.86,-0.01,-13.93,-72.56,47.06,-6.5,-0.98,-0.01,-0.21,0.0,26,-217481216,-1390.42,4583199,52.631578947368425,362
8310,0.0,0.0,0.0,0.0,0,,,,100.0,15,14.77,109.13,0,,Force Sensor 3,0,0,0.19,-24.5,-1.44,2.25,-674.31,1.87,12.42,0.12,-15.41,-71.06,46.25,28.19,-0.99,-0.01,-0.16,0.0,26,-216563712,-1423.79,4583209,66.66666666666667,379
8326,0.0,0.0,0.0,0.0,0,,,,100.0,15,14.76,106.63,0,,Force Sensor 3,0,0,0.25,-18.06,-1.37,2.44,-655.56,0.37,10.18,-0.04,-16.79,-71.06,46.25,28.19,-0.99,-0.01,-0.1,0.0,26,-216727552,-1418.24,4583222,90.9090909090909,395
8338,0.0,-0.0,0.0,0.0,0,,,,100.0,15,14.88,98.98,0,,Force Sensor 3,0,0,0.37,-5.31,-1.37,1.69,-662.5,2.37,8.56,-0.09,-17.76,-71.06,46.25,28.19,-1.0,-0.01,-0.05,0.0,26,-214138880,-1431.61,4583238,52.631578947368425,407
8355,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.11,99.02,0,,Force Sensor 3,0,0,0.5,1.0,-1.37,1.81,-629.25,1.19,5.12,0.0,-19.0,-71.06,46.25,28.19,-1.0,-0.01,0.06,0.0,26,-220626944,-1418.33,4583249,76.92307692307692,424
8371,0.0,-0.0,0.0,0.0,0,,,,100.0,15,15.26,109.62,0,,Force Sensor 3,0,0,0.56,7.06,-1.37,1.87,-614.06,2.0,3.45,-0.01,-19.34,-46.56,40.88,59.56,-0.99,-0.01,0.11,0.01,26,-215416832,-1413.81,4583261,58.82352941176471,440
8387,0.0,-0.75,0.0,0.0,0,,,,100.0,15,14.73,101.56,0,,Force Sensor 3,0,0,0.69,18.94,-1.5,1.69,-616.37,0.44,0.92,-0.03,-19.94,-46.56,40.88,59.56,-0.99,-0.01,0.17,0.01,26,-211615744,-1394.55,4583274,71.42857142857143,456
8400,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.26,99.43,0,,Force Sensor 3,0,0,0.75,25.12,-1.56,1.75,-635.69,1.37,-0.13,-0.05,-19.85,-46.56,40.88,59.56,-0.96,-0.01,0.27,0.01,26,-212074496,-1375.94,4583292,66.66666666666667,469
8413,0.0,-0.0,0.0,0.0,0,,,,100.0,15,15.24,94.29,0,,Force Sensor 3,0,0,0.88,37.56,-1.81,1.31,-636.37,0.94,-2.93,-0.16,-19.44,-46.56,40.88,59.56,-0.95,-0.01,0.32,0.01,26,-214532096,-1346.71,4583301,76.92307692307692,482
8428,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.5,104.56,0,,Force Sensor 3,0,0,0.94,43.38,-2.0,2.0,-601.81,1.25,-4.96,-0.03,-18.15,-6.69,36.75,72.25,-0.93,-0.01,0.37,0.01,26,-216039424,-1315.65,4583314,62.5,497
8445,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.25,101.97,0,,Force Sensor 3,0,0,1.0,49.06,-2.25,1.56,-587.31,1.12,-7.74,-0.09,-18.84,-6.69,36.75,72.25,-0.89,-0.01,0.46,0.01,26,-213385216,-1278.43,4583327,62.5,514
8461,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.11,96.48,0,,Force Sensor 3,0,0,1.06,54.81,-2.56,2.31,-619.69,1.0,-10.15,0.0,-15.97,-6.69,36.75,72.25,-0.86,-0.01,0.51,0.01,26,-213254144,-1209.69,4583343,58.82352941176471,530
8478,0.0,-0.0,0.0,0.0,0,,,,100.0,15,15.39,94.36,0,,Force Sensor 3,0,0,1.25,66.94,-3.75,1.25,-634.94,1.56,-11.77,-0.25,-15.4,-6.69,36.75,72.25,-0.83,-0.01,0.55,0.01,26,-215777280,-1143.03,4583353,83.33333333333333,547
8489,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.5,94.26,0,,Force Sensor 3,0,0,1.31,72.87,-5.0,1.5,-616.25,1.25,-12.58,-0.03,-12.85,33.69,33.56,62.88,-0.8,-0.01,0.59,0.01,26,-214335488,-1108.98,4583366,62.5,558
8507,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.76,91.87,0,,Force Sensor 3,0,0,1.44,78.69,-7.56,2.31,-600.94,0.56,-14.16,-0.18,-12.2,33.69,33.56,62.88,-0.74,-0.01,0.67,0.01,26,-216072192,-1084.64,4583379,62.5,576
8522,0.0,-11.65,0.0,0.0,0,,,,100.0,15,15.63,99.39,0,,Force Sensor 3,0,0,1.62,88.5,-178.5,1.75,-582.87,1.0,-14.56,0.1,-8.25,33.69,33.56,62.88,-0.71,-0.01,0.71,0.01,26,-214204416,-1049.9,4583394,76.92307692307692,591
8534,0.0,-6.75,0.0,0.0,0,,,,100.0,15,15.26,102.01,0,,Force Sensor 3,0,0,1.81,84.0,-178.5,1.62,-579.06,0.44,-16.33,-0.28,-8.24,33.69,33.56,62.88,-0.67,-0.01,0.74,0.01,26,-212533248,-1008.99,4583405,62.5,603
8552,0.0,0.0,0.0,0.0,0,,,,100.0,15,14.76,103.88,0,,Force Sensor 3,0,0,1.94,78.56,-172.69,0.69,-568.25,2.44,-16.87,-0.05,-6.66,63.5,31.69,37.06,-0.63,-0.01,0.77,0.01,26,-213450752,-970.61,4583418,62.5,621
8564,0.0,-11.67,0.0,0.0,0,,,,100.0,15,15.03,104.24,0,,Force Sensor 3,0,0,2.06,73.31,-175.0,1.31,-563.0,1.25,-19.92,-0.16,-3.57,63.5,31.69,37.06,-0.56,-0.01,0.83,0.01,26,-214958080,-923.05,4583431,76.92307692307692,633
8581,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.01,96.51,0,,Force Sensor 3,0,0,2.44,62.13,-177.0,1.19,-594.37,2.12,-18.54,-0.15,-1.61,63.5,31.69,37.06,-0.47,-0.0,0.88,0.01,26,-213057536,-885.82,4583445,58.82352941176471,650
8596,0.0,-0.0,0.0,0.0,0,,,,100.0,15,15.39,104.6,0,,Force Sensor 3,0,0,2.69,56.13,-177.5,1.87,-623.5,-0.19,-17.54,-0.23,0.66,63.5,31.69,37.06,-0.47,-0.0,0.88,0.01,26,-216924160,-830.99,4583457,62.5,665
8610,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.26,96.88,0,,Force Sensor 3,0,0,3.06,49.63,-177.87,1.69,-670.75,2.44,-17.0,-0.25,2.03,74.37,33.19,2.75,-0.37,-0.0,0.93,0.01,26,-215416832,-814.11,4583470,90.9090909090909,679
8625,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.37,94.33,0,,Force Sensor 3,0,0,359.69,37.19,-178.31,2.44,-630.06,-0.25,-14.88,-0.03,6.48,74.37,33.19,2.75,-0.32,-0.0,0.95,0.01,26,-218660864,-761.28,4583483,58.82352941176471,694
8641,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.51,91.81,0,,Force Sensor 3,0,0,359.75,31.19,-178.44,1.25,-619.81,2.81,-14.38,-0.18,7.62,74.37,33.19,2.75,-0.22,-0.0,0.98,0.01,26,-214794240,-752.23,4583498,58.82352941176471,710
8658,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.38,94.29,0,,Force Sensor 3,0,0,359.81,25.25,-178.56,1.37,-617.06,0.25,-12.23,-0.09,10.69,67.56,35.75,-32.69,-0.17,-0.0,0.99,0.01,26,-219578368,-705.36,4583509,62.5,727
8674,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.52,94.36,0,,Force Sensor 3,0,0,359.94,19.25,-178.62,2.12,-621.87,0.75,-10.78,-0.12,11.36,67.56,35.75,-32.69,-0.12,0.0,0.99,0.01,26,-196706304,-709.92,4583522,62.5,743
8690,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.51,96.91,0,,Force Sensor 3,0,0,0.06,7.5,-178.75,1.62,-590.62,-0.31,-9.0,-0.21,13.16,67.56,35.75,-32.69,-0.07,0.0,1.0,0.01,26,-219873280,-684.61,4583538,71.42857142857143,759
8708,0.0,-5.83,0.0,0.0,0,,,,100.0,15,15.52,99.43,0,,Force Sensor 3,0,0,0.19,-3.44,-178.75,1.5,-569.44,1.19,-6.78,0.18,14.15,67.56,35.75,-32.69,0.03,0.0,1.0,0.01,26,-216137728,-692.98,4583549,62.5,777
8719,0.0,-0.01,0.0,0.0,0,,,,100.0,15,15.27,96.88,0,,Force Sensor 3,0,0,0.19,-3.44,-178.75,1.06,-574.62,0.0,-5.05,-0.03,15.24,43.06,39.5,-57.75,0.08,0.0,1.0,0.01,26,-217710592,-694.31,4583561,62.5,788
8737,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.4,94.33,0,,Force Sensor 3,0,0,0.31,-14.69,-178.75,1.81,-589.94,2.06,-3.3,0.18,15.67,43.06,39.5,-57.75,0.13,0.0,0.99,0.01,26,-217743360,-707.31,4583574,83.33333333333333,806
8748,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.53,96.88,0,,Force Sensor 3,0,0,0.37,-20.37,-178.75,1.56,-587.19,0.5,-1.31,-0.11,15.35,43.06,39.5,-57.75,0.23,0.0,0.97,0.01,26,-217513984,-719.95,4583589,58.82352941176471,817
8765,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.53,107.18,0,,Force Sensor 3,0,0,0.56,-31.62,-178.62,1.75,-584.56,1.37,3.01,0.19,15.78,43.06,39.5,-57.75,0.27,0.0,0.96,0.01,26,-216072192,-743.71,4583600,62.5,834
8778,0.0,0.0,0.0,0.0,0,,,,100.0,15,14.88,104.09,0,,Force Sensor 3,0,0,0.62,-37.31,-178.56,1.5,-587.75,0.13,3.09,-0.09,14.96,10.56,42.38,-67.5,0.32,0.01,0.95,0.01,26,-217251840,-769.84,4583613,83.33333333333333,847
8793,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.04,109.28,0,,Force Sensor 3,0,0,0.69,-42.94,-178.44,1.62,-584.12,1.81,3.8,0.12,14.81,10.56,42.38,-67.5,0.37,0.01,0.93,0.01,26,-216039424,-803.62,4583626,58.82352941176471,862
8810,0.0,0.0,0.0,0.0,0,,,,100.0,15,14.9,111.75,0,,Force Sensor 3,0,0,357.81,-48.69,-178.31,1.5,-594.25,0.62,7.75,-0.03,13.23,10.56,42.38,-67.5,0.46,0.01,0.89,0.01,26,-217743360,-832.03,4583642,66.66666666666667,879
8825,0.0,0.0,0.0,0.0,0,M,M,M,100.0,15,14.64,114.33,0,0.0,Force Sensor 3,1,0,358.37,-60.19,-177.75,1.44,-591.25,1.94,9.37,0.16,12.5,10.56,42.38,-67.5,0.5,0.01,0.86,0.01,26,-213942272,-876.33,4583653,62.5,894
8843,0.0,0.0,0.0,0.0,0,,,,100.0,15,14.63,109.25,0,,Force Sensor 3,0,0,358.62,-65.87,-177.25,1.5,-588.06,0.0,11.61,0.08,11.58,-23.0,46.38,-63.38,0.54,0.01,0.84,0.01,26,-211517440,-916.59,4583665,62.5,912
8855,0.0,0.0,0.0,0.0,0,,,,100.0,15,14.63,109.25,0,,Force Sensor 3,0,0,358.81,-71.56,-176.44,1.87,-585.87,1.37,10.11,0.02,9.74,-23.0,46.38,-63.38,0.63,0.01,0.78,0.01,26,-215744512,-981.28,4583678,66.66666666666667,924
8871,0.0,-0.0,0.0,0.0,0,,,,100.0,15,14.74,109.25,0,,Force Sensor 3,0,0,358.94,-77.37,-174.81,2.0,-646.81,-0.13,15.97,0.08,7.28,-23.0,46.38,-63.38,0.67,0.01,0.74,0.0,26,-214237184,-1023.33,4583694,62.5,940
8888,0.0,0.0,0.0,0.0,0,,,,100.0,15,14.74,106.67,0,,Force Sensor 3,0,0,359.25,-88.81,-1.12,2.19,-654.94,2.06,15.18,0.02,4.2,-23.0,46.38,-63.38,0.71,0.01,0.71,0.0,26,-220168192,-1090.13,4583704,83.33333333333333,957
8899,0.0,0.0,0.0,0.0,0,,,,100.0,15,14.86,111.67,0,,Force Sensor 3,0,0,359.37,-83.44,-1.12,1.19,-660.0,1.12,17.9,0.12,3.05,-52.5,47.38,-43.56,0.75,0.01,0.67,0.0,26,-219512832,-1135.48,4583717,58.82352941176471,968
8917,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.11,103.95,0,,Force Sensor 3,0,0,359.5,-77.06,-5.12,1.69,-678.94,2.5,15.5,0.0,-0.99,-52.5,47.38,-43.56,0.82,0.01,0.58,0.0,26,-215973888,-1189.38,4583730,62.5,986
8936,0.0,0.0,0.0,0.0,0,,,,100.0,15,14.99,93.97,0,,Force Sensor 3,0,0,359.75,-63.75,-2.69,1.69,-700.81,0.19,19.23,0.13,-2.79,-52.5,47.38,-43.56,0.88,0.01,0.48,0.0,26,-216170496,-1232.96,4583744,66.66666666666667,1005
8948,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.49,89.32,0,,Force Sensor 3,0,0,359.81,-57.13,-2.19,3.0,-686.5,0.81,16.64,0.12,-4.74,-52.5,47.38,-43.56,0.88,0.01,0.48,0.0,26,-218136576,-1272.54,4583756,71.42857142857143,1017
8961,0.0,-0.01,0.0,0.0,0,,,,100.0,15,15.99,84.16,0,,Force Sensor 3,0,0,359.87,-50.63,-1.94,1.44,-672.56,2.44,16.78,0.0,-6.82,-70.75,48.88,-10.38,0.93,0.01,0.38,-0.0,26,-213483520,-1322.84,4583769,58.82352941176471,1030
8981,0.0,0.0,0.0,0.0,0,,,,100.0,15,16.0,91.87,0,,Force Sensor 3,0,0,0.06,-37.81,-1.56,2.06,-662.31,2.06,13.76,0.06,-10.72,-70.75,48.88,-10.38,0.95,0.01,0.32,-0.0,26,-214630400,-1340.17,4583782,66.66666666666667,1050
8995,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.62,97.04,0,,Force Sensor 3,0,0,0.13,-31.25,-1.5,1.81,-676.31,1.44,16.04,0.02,-12.1,-70.75,48.88,-10.38,0.98,0.01,0.21,-0.0,26,-216793088,-1387.69,4583797,83.33333333333333,1064
9006,0.0,-0.0,0.0,0.0,0,,,,100.0,15,15.37,91.81,0,,Force Sensor 3,0,0,0.19,-24.75,-1.44,2.25,-672.06,0.31,14.56,0.04,-13.69,-70.75,48.88,-10.38,0.99,0.01,0.16,-0.0,26,-215482368,-1386.04,4583808,58.82352941176471,1075
9022,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.76,86.68,0,,Force Sensor 3,0,0,0.25,-18.31,-1.37,2.12,-665.87,2.56,11.81,-0.14,-16.59,-71.87,44.88,26.25,0.99,0.01,0.11,-0.0,26,-207945728,-1424.49,4583821,83.33333333333333,1091
9038,0.0,-0.0,0.0,0.0,0,,,,100.0,15,15.9,94.42,0,,Force Sensor 3,0,0,0.44,-5.94,-1.37,1.87,-632.75,1.06,10.4,0.04,-17.14,-71.87,44.88,26.25,1.0,0.01,0.05,-0.0,26,-215547904,-1403.51,4583834,62.5,1107
9054,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.13,104.09,0,,Force Sensor 3,0,0,0.44,0.0,-1.37,2.44,-612.37,1.94,9.3,-0.03,-17.94,-71.87,44.88,26.25,1.0,0.01,-0.05,-0.0,26,-214925312,-1428.74,4583850,55.555555555555564,1123
9068,0.0,-0.0,0.0,0.0,0,,,,100.0,15,15.03,109.25,0,,Force Sensor 3,0,0,0.56,10.75,-1.44,1.94,-540.5,1.06,4.21,0.08,-17.97,-46.88,41.19,58.0,1.0,0.01,-0.09,-0.01,26,-221020160,-1395.63,4583860,66.66666666666667,1137
9088,0.0,0.0,0.0,0.0,0,,,,100.0,15,14.77,109.21,0,,Force Sensor 3,0,0,0.62,15.88,-1.5,2.0,-526.56,1.19,3.45,0.0,-18.42,-46.88,41.19,58.0,0.99,0.01,-0.14,-0.01,26,-220332032,-1410.46,4583873,66.66666666666667,1157
9099,0.0,0.0,0.0,0.0,0,,,,100.0,15,14.76,114.21,0,,Force Sensor 3,0,0,0.81,31.69,-1.69,1.31,-580.19,1.19,-2.89,-0.08,-18.28,-13.25,37.88,71.56,0.95,0.01,-0.32,-0.01,26,-213483520,-1365.99,4583908,71.42857142857143,1168
9113,0.0,-0.73,0.0,0.0,0,,,,100.0,15,15.01,104.24,0,,Force Sensor 3,0,0,0.88,37.31,-1.81,1.31,-580.19,1.19,-4.68,-0.07,-18.05,-13.25,37.88,71.56,0.93,0.01,-0.36,-0.01,26,-206176256,-1326.94,4583923,62.5,1182
9134,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.0,109.13,0,,Force Sensor 3,0,0,1.0,47.88,-2.19,1.0,-538.06,1.19,-7.32,-0.15,-18.56,-13.25,37.88,71.56,0.89,0.01,-0.45,-0.01,26,-217776128,-1313.43,4583934,62.5,1203
9145,0.0,0.0,0.0,0.0,0,,,,100.0,15,14.75,114.25,0,,Force Sensor 3,0,0,1.06,53.13,-2.44,1.5,-539.37,1.06,-8.18,0.0,-17.49,-13.25,37.88,71.56,0.87,0.01,-0.49,-0.01,26,-203128832,-1281.86,4583946,76.92307692307692,1214
9157,0.0,-0.02,0.0,0.0,0,,,,100.0,15,14.49,109.17,0,,Force Sensor 3,0,0,1.12,58.5,-2.87,2.0,-560.12,0.62,-10.45,-0.02,-16.89,-13.25,37.88,71.56,0.85,0.01,-0.53,-0.01,26,-214466560,-1243.76,4583956,62.5,1226
9173,0.0,0.0,0.0,0.0,0,,,,100.0,15,14.86,99.02,0,,Force Sensor 3,0,0,1.25,64.44,-3.44,1.56,-612.81,1.37,-11.66,-0.18,-16.59,23.87,35.06,66.75,0.82,0.01,-0.58,-0.01,26,-214532096,-1204.53,4583970,62.5,1242
9190,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.24,94.33,0,,Force Sensor 3,0,0,1.44,76.81,-6.5,2.31,-644.25,0.69,-14.69,0.0,-13.31,23.87,35.06,66.75,0.78,0.01,-0.62,-0.01,26,-216924160,-1145.7,4583984,62.5,1259
9206,0.0,0.0,0.0,0.0,0,,,,100.0,15,15.61,84.19,0,,Force Sensor 3,0,0,1.5,83.19,-1.44,1.62,-665.25,2.37,-15.33,-0.24,-12.6,23.87,35.06,66.75,0.71,0.01,-0.71,-0.01,26,-213483520,-1098.2,4583996,83.33333333333333,1275
9219,0.0,-0.0,0.0,0.0,0,,,,100.0,15,16.0,76.61,0,,Force Sensor 3,0,0,1.69,88.5,-1.44,1.12,-669.44,1.12,-16.13,-0.13,-9.9,23.87,35.06,66.75,0.67,0.01,-0.75,-0.01,26,-220725248,-1043.61,4584005,55.555555555555564,1288
9240,0.0,0.0,0.0,0.0,0,,,,100.0,15,16.39,74.19,0,,Force Sensor 3,0,0,1.81,83.37,-178.5,2.81,-680.0,0.62,-15.02,-0.19,-7.75,56.38,32.19,45.19,0.62,0.01,-0.78,-0.01,26,-210010112,-993.75,4584017,66.66666666666667,1309
9253,0.0,-0.0,0.0,0.0,0,,,,100.0,15,16.54,79.25,0,,Force Sensor 3,0,0,1.94,77.06,-173.56,2.06,-635.5,-0.06,-16.87,0.11,-3.42,56.38,32.19,45.19,0.58,0.01,-0.81,-0.01,26,-211419136,-947.23,4584030,76.92307692307692,1322
9265,0.0,0.0,0.0,0.0,0,,,,100.0,15,16.29,84.22,0,,Force Sensor 3,0,0,2.37,64.69,-176.69,2.0,-643.37,1.56,-18.4,-0.21,-2.76,56.38,32.19,45.19,0.54,0.01,-0.84,-0.01,26,-219283456,-894.32,4584043,62.5,1334
9284,0.0,-0.73,0.0,0.0,0,,,,100.0,15,16.05,86.74,0,,Force Sensor 3,0,0,2.62,58.31,-177.37,1.0,-661.69,2.44,-17.1,-0.25,-0.12,56.38,32.19,45.19,0.49,0.0,-0.87,-0.01,26,-209780736,-856.99,4584059,62.5,1353
