Time, Force Sensor 1,Force Sensor 2,Force Sensor 3,Force Sensor 4,N-mode attribute,Anomaly?,Anomaly Mode,Attribute,Desired Speed,D-mode attribute,Shaft Control Effort,Actual Speed,ToolHeadNo,Merged Attribute,Force Sensor Number,Anomaly Mode Encode,V-mode attribute,Orient. x,Orient. y,Orient. z,AngVel x,AngVel y,AngVel z,LinAcc. x,LinAcc. y,LinAcc. z,Mag. x ,Mag. y,Mag. z, Quat. w, Quat. x, Quat. y, Quat. z,Temp,Audio,Strain Gage,MCU Time,Sample Freq,Rel Time,N-mode?,V-mode?,D-mode?,Binary Macro Health Mode,Multi-class Sublevel Mode,Multi-class Sublevel Mode Enc
10982,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.35,405.88,0,0.01,Force Sensor 3,1,0,44.06,83.0,8.75,7.75,2029.75,5.06,-8.0,0.8,-40.22,-50.5,64.19,-44.75,0.69,-0.26,-0.61,-0.28,26,-211517440,-878.34,6193848,62.5,2762,False,False,True,A,D,3
10999,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.11,403.1,0,0.01,Force Sensor 3,1,0,43.56,77.0,175.0,6.56,2029.75,5.06,-11.38,0.59,-33.74,-50.5,64.19,-44.75,0.45,-0.34,-0.81,-0.17,26,-211812352,-651.13,6193864,76.92307692307692,2779,False,False,True,A,D,3
11011,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.25,413.25,0,0.01,Force Sensor 3,1,0,45.31,37.44,178.37,7.56,2029.75,5.81,-14.6,0.31,-31.26,-33.25,56.5,72.75,0.3,-0.36,-0.87,-0.11,26,-212500480,-349.09,6193874,58.82352941176471,2791,False,False,True,A,D,3
11029,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.87,405.33,0,0.01,Force Sensor 3,1,0,45.13,17.62,178.56,6.19,2029.75,5.75,-10.09,0.16,-27.84,-33.25,56.5,72.75,0.15,-0.38,-0.91,-0.05,26,-203489280,-121.32,6193887,66.66666666666667,2809,False,False,True,A,D,3
11041,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.12,403.1,0,0.01,Force Sensor 3,1,0,44.94,-2.12,178.56,5.94,2029.75,4.81,-5.03,0.23,-23.8,-33.25,56.5,72.75,-0.17,-0.37,-0.91,0.08,26,-211288064,41.75,6193900,71.42857142857143,2821,False,False,True,A,D,3
11057,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.23,405.88,0,0.01,Force Sensor 3,1,0,44.69,-21.87,178.37,5.81,2029.75,4.44,-0.99,0.69,-17.26,-33.25,56.5,72.75,-0.32,-0.35,-0.86,0.15,26,-212697088,70.87,6193915,62.5,2837,False,False,True,A,D,3
11073,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.09,408.52,0,0.01,Force Sensor 3,1,0,47.63,-61.44,176.81,6.56,2029.75,4.0,8.6,0.19,-18.32,75.75,50.06,-23.06,-0.47,-0.32,-0.8,0.21,26,-217350144,-62.65,6193926,76.92307692307692,2853,False,False,True,A,D,3
11085,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.95,413.39,0,0.01,Force Sensor 3,1,0,46.94,-81.19,170.25,6.75,2029.75,3.75,9.12,0.63,-22.89,75.75,50.06,-23.06,-0.71,-0.24,-0.59,0.3,26,-227573760,-302.39,6193939,71.42857142857143,2865,False,False,True,A,D,3
11102,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.83,408.11,0,0.01,Force Sensor 3,1,0,46.44,-78.75,7.37,6.87,2029.75,4.12,18.18,1.0,-33.15,75.75,50.06,-23.06,-0.8,-0.18,-0.46,0.34,26,-228786176,-599.3,6193952,55.55555555555557,2882,False,False,True,A,D,3
11116,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.96,407.83,0,0.01,Force Sensor 3,1,0,45.81,-39.25,1.62,7.62,2029.75,3.75,19.03,-0.05,-39.17,75.75,50.06,-23.06,-0.87,-0.12,-0.31,0.37,26,-212303872,-837.24,6193967,66.66666666666667,2896,False,False,True,A,D,3
11130,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.97,398.23,0,0.01,Force Sensor 3,1,0,45.56,-19.44,1.25,7.56,2029.75,4.25,12.24,0.78,-44.29,-44.88,63.56,-47.75,-0.91,-0.06,-0.16,0.38,26,-218726400,-940.88,6193978,76.92307692307692,2910,False,False,True,A,D,3
11146,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.45,400.87,0,0.01,Force Sensor 3,1,0,45.31,0.31,1.12,7.81,2029.75,4.87,2.81,0.61,-48.25,-44.88,63.56,-47.75,-0.91,0.08,0.16,0.38,26,-218300416,-930.84,6193992,62.5,2926,False,False,True,A,D,3
11159,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.56,390.71,0,0.01,Force Sensor 3,1,0,44.81,39.88,1.31,6.69,2029.75,5.0,-3.51,0.0,-46.55,-44.88,63.56,-47.75,-0.87,0.14,0.31,0.36,26,-214564864,-784.21,6194004,76.92307692307692,2939,False,False,True,A,D,3
11175,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.83,388.86,0,0.01,Force Sensor 3,1,0,44.5,59.69,2.0,7.06,2029.75,4.81,-9.69,-0.17,-43.71,-44.88,63.56,-47.75,-0.71,0.25,0.59,0.29,26,-225443840,-508.96,6194017,58.82352941176471,2955,False,False,True,A,D,3
11191,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.93,375.94,0,0.01,Force Sensor 3,1,0,44.13,79.44,5.81,7.06,2029.75,5.56,-17.18,0.55,-38.52,-32.38,58.56,73.19,-0.71,0.25,0.59,0.29,26,-210173952,-253.7,6194030,62.5,2971,False,False,True,A,D,3
11207,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,38.71,374.57,0,0.01,Force Sensor 3,1,0,43.63,80.56,173.12,5.75,2029.75,4.37,-17.49,0.5,-26.27,-32.38,58.56,73.19,-0.47,0.33,0.79,0.19,26,-211681280,-41.53,6194043,71.42857142857143,2987,False,False,True,A,D,3
11219,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,38.68,380.56,0,0.01,Force Sensor 3,1,0,45.38,41.06,178.31,5.56,2029.75,4.75,-14.09,0.26,-16.39,-32.38,58.56,73.19,-0.33,0.36,0.86,0.12,26,-214138880,68.45,6194056,76.92307692307692,2999,False,False,True,A,D,3
11237,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,38.39,386.49,0,0.01,Force Sensor 3,1,0,45.13,21.25,178.56,5.25,2029.75,3.81,-9.03,0.43,-10.78,-32.38,58.56,73.19,-0.02,0.38,0.92,-0.01,26,-213352448,53.04,6194070,55.55555555555557,3017,False,False,True,A,D,3
11253,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,38.1,391.24,0,0.01,Force Sensor 3,1,0,44.94,1.44,178.62,6.12,2029.75,3.69,-4.85,0.15,-9.87,76.5,49.88,-20.0,0.14,0.38,0.91,-0.07,26,-222068736,-87.96,6194083,83.33333333333333,3033,False,False,True,A,D,3
11266,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.87,403.37,0,0.01,Force Sensor 3,1,0,44.5,-38.06,178.12,6.12,2029.75,3.87,10.51,1.01,-11.7,76.5,49.88,-20.0,0.3,0.36,0.87,-0.14,26,-227737600,-329.39,6194096,58.82352941176471,3046,False,False,True,A,D,3
11283,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.23,408.38,0,0.01,Force Sensor 3,1,0,47.75,-57.88,177.19,7.0,2029.75,3.5,13.02,-0.24,-19.04,76.5,49.88,-20.0,0.58,0.29,0.72,-0.25,26,-229212160,-607.67,6194109,62.5,3063,False,False,True,A,D,3
11299,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.0,411.03,0,0.01,Force Sensor 3,1,0,47.0,-77.62,173.06,6.56,2029.75,3.56,18.65,1.42,-22.89,76.5,49.88,-20.0,0.69,0.25,0.61,-0.3,26,-223870976,-824.41,6194122,76.92307692307692,3079,False,False,True,A,D,3
11310,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.87,413.39,0,0.01,Force Sensor 3,1,0,46.5,-82.31,10.81,7.62,2029.75,4.19,21.19,0.02,-40.55,-33.25,63.56,-57.69,0.79,0.19,0.48,-0.33,26,-223281152,-947.35,6194135,62.5,3090,False,False,True,A,D,3
11326,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.88,413.53,0,0.01,Force Sensor 3,1,0,45.88,-42.81,1.75,7.87,2029.75,4.37,12.19,0.29,-46.05,-33.25,63.56,-57.69,0.86,0.13,0.34,-0.36,26,-220987392,-926.57,6194148,66.66666666666667,3106,False,False,True,A,D,3
11339,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.72,400.32,0,0.01,Force Sensor 3,1,0,45.56,-23.06,1.25,7.19,2029.75,5.62,4.29,-0.06,-48.05,-33.25,63.56,-57.69,0.92,0.0,0.03,-0.39,26,-210894848,-780.23,6194161,83.33333333333333,3119,False,False,True,A,D,3
11356,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.38,402.69,0,0.01,Force Sensor 3,1,0,45.31,-3.25,1.12,6.87,2029.75,4.75,0.62,0.71,-48.83,-50.06,60.25,65.56,0.91,-0.06,-0.13,-0.38,26,-200278016,-491.68,6194174,55.55555555555557,3136,False,False,True,A,D,3
11369,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.26,406.01,0,0.01,Force Sensor 3,1,0,44.81,36.25,1.25,7.37,2029.75,5.69,-13.31,0.67,-46.92,-50.06,60.25,65.56,0.88,-0.13,-0.28,-0.36,26,-213549056,-219.87,6194187,76.92307692307692,3149,False,False,True,A,D,3
11384,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.09,405.88,0,0.01,Force Sensor 3,1,0,44.56,56.06,1.81,5.69,2029.75,5.44,-16.61,0.16,-39.87,-50.06,60.25,65.56,0.73,-0.24,-0.57,-0.3,26,-215580672,-21.14,6194200,62.5,3164,False,False,True,A,D,3
11400,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.6,408.8,0,0.01,Force Sensor 3,1,0,44.19,75.87,4.25,5.94,2029.75,4.44,-15.97,-0.03,-26.82,-50.06,60.25,65.56,0.62,-0.29,-0.68,-0.25,26,-217251840,70.31,6194213,62.5,3180,False,False,True,A,D,3
11418,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.94,405.6,0,0.01,Force Sensor 3,1,0,43.13,64.44,177.31,6.19,2029.75,4.06,-11.0,-0.22,-19.16,77.5,50.38,-7.56,0.5,-0.33,-0.78,-0.2,26,-217645056,18.44,6194226,58.82352941176471,3198,False,False,True,A,D,3
11434,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.3,390.98,0,0.01,Force Sensor 3,1,0,45.38,44.63,178.25,6.25,2029.75,4.0,-8.06,0.95,-16.65,77.5,50.38,-7.56,0.2,-0.38,-0.9,-0.07,26,-218890240,-181.84,6194239,83.33333333333333,3214,False,False,True,A,D,3
11447,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.83,388.73,0,0.01,Force Sensor 3,1,0,45.19,24.87,178.56,6.75,2029.75,3.87,3.27,0.73,-16.72,77.5,50.38,-7.56,0.05,-0.38,-0.92,-0.01,26,-220430336,-459.66,6194252,58.82352941176471,3227,False,False,True,A,D,3
11462,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.95,383.85,0,0.01,Force Sensor 3,1,0,44.75,-14.69,178.5,7.0,2029.75,3.81,11.99,0.56,-21.35,77.5,50.38,-7.56,-0.11,-0.38,-0.92,0.06,26,-218726400,-739.01,6194266,66.66666666666667,3242,False,False,True,A,D,3
11479,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,38.33,384.76,0,0.01,Force Sensor 3,1,0,44.56,-34.44,178.19,7.56,2029.75,4.0,16.12,0.37,-24.51,-31.06,63.75,-57.56,-0.27,-0.36,-0.88,0.12,26,-209027072,-911.42,6194278,62.5,3259,False,False,True,A,D,3
11494,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,38.17,373.81,0,0.01,Force Sensor 3,1,0,48.0,-54.25,177.44,8.06,2029.75,4.25,21.05,0.31,-29.54,-31.06,63.75,-57.56,-0.55,-0.3,-0.74,0.24,26,-207257600,-948.5,6194291,76.92307692307692,3274,False,False,True,A,D,3
11506,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,38.73,381.47,0,0.01,Force Sensor 3,1,0,47.13,-74.0,174.56,6.69,2029.75,5.06,12.08,0.36,-39.71,-31.06,63.75,-57.56,-0.67,-0.25,-0.63,0.29,26,-211615744,-879.22,6194304,62.5,3286,False,False,True,A,D,3
11524,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,38.36,393.88,0,0.01,Force Sensor 3,1,0,46.19,-66.19,3.44,6.81,2029.75,4.44,12.35,0.35,-42.93,-31.06,63.75,-57.56,-0.77,-0.2,-0.51,0.33,26,-210075648,-661.3,6194317,58.82352941176471,3304,False,False,True,A,D,3
11539,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.53,408.66,0,0.01,Force Sensor 3,1,0,45.88,-46.44,1.87,7.31,2029.75,5.12,2.26,0.53,-42.83,-48.88,59.75,67.06,-0.85,-0.14,-0.37,0.36,26,-216694784,-385.52,6194330,62.5,3319,False,False,True,A,D,3
11557,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.0,413.25,0,0.01,Force Sensor 3,1,0,45.63,-26.62,1.31,5.44,2029.75,4.62,-6.62,0.75,-41.74,-48.88,59.75,67.06,-0.92,-0.01,-0.06,0.39,26,-206110720,-158.85,6194343,83.33333333333333,3337,False,False,True,A,D,3
11568,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.76,411.3,0,0.01,Force Sensor 3,1,0,45.13,12.88,1.12,5.94,2029.75,4.62,-8.88,-0.21,-38.58,-48.88,59.75,67.06,-0.92,0.05,0.1,0.38,26,-220397568,21.73,6194356,62.5,3348,False,False,True,A,D,3
11584,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.86,415.48,0,0.01,Force Sensor 3,1,0,44.88,32.69,1.25,5.19,2029.75,4.25,-10.72,-0.42,-32.08,-48.88,59.75,67.06,-0.83,0.18,0.41,0.34,26,-216956928,68.81,6194369,58.82352941176471,3364,False,False,True,A,D,3
11601,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.9,408.11,0,0.01,Force Sensor 3,1,0,44.63,52.44,1.69,5.37,2029.75,3.69,-17.12,0.84,-27.78,76.69,50.38,0.0,-0.75,0.23,0.54,0.3,26,-216563712,2.68,6194382,76.92307692307692,3381,False,False,True,A,D,3
11614,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.0,410.47,0,0.01,Force Sensor 3,1,0,43.88,87.62,178.87,6.75,2029.75,3.87,-5.22,0.33,-22.62,76.69,50.38,0.0,-0.64,0.28,0.66,0.26,26,-212434944,-198.22,6194395,62.5,3394,False,False,True,A,D,3
11629,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.87,403.64,0,0.01,Force Sensor 3,1,0,43.25,68.06,176.94,6.75,2029.75,3.94,-5.15,0.54,-21.94,76.69,50.38,0.0,-0.38,0.35,0.84,0.15,26,-214335488,-489.54,6194408,66.66666666666667,3409,False,False,True,A,D,3
11643,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.21,407.97,0,0.01,Force Sensor 3,1,0,42.19,48.25,178.12,6.62,2029.75,3.75,3.1,0.32,-21.22,76.69,50.38,0.0,-0.23,0.37,0.89,0.08,26,-215777280,-755.05,6194421,71.42857142857143,3423,False,False,True,A,D,3
11659,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.21,398.49,0,0.01,Force Sensor 3,1,0,45.19,28.44,178.5,8.06,2029.75,4.0,10.99,0.21,-27.56,-16.87,63.25,-65.69,-0.07,0.38,0.92,0.02,26,-206176256,-916.33,6194434,62.5,3439,False,False,True,A,D,3
11672,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.47,398.09,0,0.01,Force Sensor 3,1,0,44.81,-11.06,178.5,7.81,2029.75,4.94,7.69,0.43,-29.23,-16.87,63.25,-65.69,0.08,0.38,0.92,-0.05,26,-211779584,-952.07,6194447,83.33333333333333,3452,False,False,True,A,D,3
11691,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.49,395.99,0,0.01,Force Sensor 3,1,0,44.63,-30.87,178.25,7.75,2029.75,5.12,12.92,0.54,-30.63,-16.87,63.25,-65.69,0.39,0.34,0.84,-0.18,26,-210960384,-849.92,6194460,50.0,3471,False,False,True,A,D,3
11705,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.59,398.63,0,0.01,Force Sensor 3,1,0,48.31,-50.63,177.56,6.87,2029.75,5.19,8.65,0.69,-32.84,-60.0,61.5,57.88,0.53,0.31,0.76,-0.23,26,-207585280,-599.28,6194473,83.33333333333333,3485,False,False,True,A,D,3
11719,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.5,388.6,0,0.01,Force Sensor 3,1,0,46.69,-88.5,1.44,7.12,2029.75,5.94,2.66,0.66,-39.0,-60.0,61.5,57.88,0.65,0.26,0.65,-0.28,26,-209977344,-314.4,6194486,55.55555555555557,3499,False,False,True,A,D,3
11736,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.97,391.77,0,0.01,Force Sensor 3,1,0,46.31,-69.81,4.06,6.25,2029.75,5.44,3.59,-0.08,-41.41,-60.0,61.5,57.88,0.83,0.15,0.39,-0.35,26,-212271104,-83.12,6194499,62.5,3516,False,False,True,A,D,3
11754,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,38.22,381.08,0,0.01,Force Sensor 3,1,0,45.94,-50.06,2.06,6.0,2029.75,4.81,-3.75,0.48,-36.84,-60.0,61.5,57.88,0.89,0.09,0.25,-0.37,26,-203489280,52.51,6194512,66.66666666666667,3534,False,False,True,A,D,3
11766,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,38.37,385.96,0,0.01,Force Sensor 3,1,0,45.69,-30.25,1.44,5.62,2029.75,4.0,-1.84,0.2,-33.74,76.06,50.75,5.87,0.92,0.03,0.09,-0.38,26,-211025920,54.94,6194525,76.92307692307692,3546,False,False,True,A,D,3
11779,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,38.13,388.73,0,0.01,Force Sensor 3,1,0,45.19,9.25,1.12,6.75,2029.75,4.0,-2.48,0.66,-31.15,76.06,50.75,5.87,0.92,-0.04,-0.07,-0.38,26,-221118464,-82.53,6194538,71.42857142857143,3559,False,False,True,A,D,3
11795,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,38.0,395.32,0,0.01,Force Sensor 3,1,0,44.94,29.06,1.19,6.62,2029.75,3.87,-2.94,0.65,-29.62,76.06,50.75,5.87,0.84,-0.17,-0.38,-0.35,26,-216432640,-339.86,6194551,66.66666666666667,3575,False,False,True,A,D,3
11810,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.67,396.66,0,0.01,Force Sensor 3,1,0,44.69,48.88,1.56,6.69,2029.75,4.06,0.81,0.13,-28.53,76.06,50.75,5.87,0.76,-0.22,-0.52,-0.31,26,-216662016,-614.4,6194564,58.82352941176471,3590,False,False,True,A,D,3
11825,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.51,402.96,0,0.01,Force Sensor 3,1,0,43.94,88.12,1.06,7.31,2029.75,3.81,2.2,0.0,-29.85,-17.56,62.75,-66.0,0.66,-0.27,-0.64,-0.27,26,-218267648,-844.23,6194577,66.66666666666667,3605,False,False,True,A,D,3
11843,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.29,408.52,0,0.01,Force Sensor 3,1,0,43.38,71.62,176.37,7.19,2029.75,3.87,0.74,0.71,-29.93,-17.56,62.75,-66.0,0.41,-0.35,-0.83,-0.16,26,-227082240,-940.43,6194590,62.5,3623,False,False,True,A,D,3
11860,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.77,418.12,0,0.01,Force Sensor 3,1,0,42.44,51.88,178.0,7.62,2029.75,4.81,-1.59,0.63,-30.18,-17.56,62.75,-66.0,0.26,-0.37,-0.89,-0.1,26,-221380608,-936.65,6194603,71.42857142857143,3640,False,False,True,A,D,3
11872,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.51,412.97,0,0.01,Force Sensor 3,1,0,45.06,12.25,178.56,6.25,2029.75,4.69,2.22,0.02,-29.4,-17.56,62.75,-66.0,0.1,-0.38,-0.92,-0.03,26,-212303872,-799.74,6194617,66.66666666666667,3652,False,False,True,A,D,3
11884,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.76,415.76,0,0.01,Force Sensor 3,1,0,47.38,-66.81,176.19,5.69,2029.75,5.19,-2.44,0.72,-28.72,-61.88,61.56,55.19,-0.63,-0.27,-0.67,0.27,26,-210337792,-62.92,6194657,83.33333333333333,3664,False,False,True,A,D,3
11900,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.62,416.04,0,0.01,Force Sensor 3,1,0,46.75,-86.37,178.5,5.81,2029.75,4.37,3.52,0.28,-29.05,-61.88,61.56,55.19,-0.63,-0.27,-0.67,0.27,26,-205717504,51.45,6194669,52.631578947368425,3680,False,False,True,A,D,3
11916,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.59,408.66,0,0.01,Force Sensor 3,1,0,46.31,-73.44,4.87,5.81,2029.75,4.12,4.49,0.58,-26.26,71.87,50.0,19.19,-0.82,-0.16,-0.42,0.35,26,-221118464,57.18,6194682,66.66666666666667,3696,False,False,True,A,D,3
11933,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.86,403.37,0,0.01,Force Sensor 3,1,0,46.0,-53.63,2.25,5.87,2029.75,3.75,3.99,0.79,-31.15,71.87,50.0,19.19,-0.88,-0.1,-0.27,0.37,26,-217645056,-111.49,6194698,66.66666666666667,3713,False,False,True,A,D,3
11945,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.22,395.32,0,0.01,Force Sensor 3,1,0,45.44,-14.06,1.19,6.75,2029.75,4.0,8.79,0.01,-37.69,71.87,50.0,19.19,-0.92,0.03,0.04,0.38,26,-214827008,-370.81,6194711,76.92307692307692,3725,False,False,True,A,D,3
11961,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.62,393.35,0,0.01,Force Sensor 3,1,0,45.25,5.69,1.12,7.31,2029.75,3.56,3.54,0.74,-40.16,-1.5,61.38,-68.5,-0.9,0.09,0.2,0.37,26,-218660864,-658.63,6194721,58.82352941176471,3741,False,False,True,A,D,3
11978,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,38.1,383.59,0,0.01,Force Sensor 3,1,0,45.0,25.44,1.12,7.19,2029.75,4.37,3.54,0.74,-40.16,-1.5,61.38,-68.5,-0.85,0.16,0.35,0.35,26,-228032512,-879.09,6194734,83.33333333333333,3758,False,False,True,A,D,3
11990,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,38.1,383.59,0,0.01,Force Sensor 3,1,0,44.44,65.06,2.37,8.31,2029.75,4.62,-1.48,0.3,-42.66,-1.5,61.38,-68.5,-0.78,0.21,0.49,0.32,26,-219414528,-944.43,6194750,55.55555555555557,3770,False,False,True,A,D,3
12007,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.96,389.13,0,0.01,Force Sensor 3,1,0,44.0,84.75,1.0,6.56,2029.75,5.12,-8.24,0.28,-36.55,-1.5,61.38,-68.5,-0.57,0.31,0.73,0.23,26,-214040576,-908.11,6194762,71.42857142857143,3787,False,False,True,A,D,3
12019,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.96,393.48,0,0.01,Force Sensor 3,1,0,43.5,75.25,175.62,6.56,2029.75,5.12,-4.78,0.46,-33.49,-68.5,62.75,47.88,-0.43,0.34,0.82,0.17,26,-212402176,-705.64,6194773,83.33333333333333,3799,False,False,True,A,D,3
12036,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.75,390.98,0,0.01,Force Sensor 3,1,0,42.63,55.44,177.87,7.69,2029.75,5.44,-11.65,0.64,-31.05,-68.5,62.75,47.88,-0.29,0.37,0.88,0.11,26,-217612288,-403.86,6194786,55.55555555555557,3816,False,False,True,A,D,3
12051,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.75,402.96,0,0.01,Force Sensor 3,1,0,45.06,15.88,178.56,6.62,2029.75,5.87,-8.23,-0.13,-28.92,-68.5,62.75,47.88,0.03,0.38,0.92,-0.02,26,-213286912,-164.57,6194801,66.66666666666667,3831,False,False,True,A,D,3
12064,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.28,396.26,0,0.01,Force Sensor 3,1,0,44.88,-3.87,178.56,6.25,2029.75,4.25,-5.42,0.49,-17.35,-68.5,62.75,47.88,0.18,0.37,0.91,-0.09,26,-214564864,19.83,6194813,83.33333333333333,3844,False,False,True,A,D,3
12081,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.62,405.47,0,0.01,Force Sensor 3,1,0,44.69,-23.62,178.37,5.56,2029.75,4.44,3.3,0.31,-15.92,71.87,50.25,18.69,0.34,0.35,0.86,-0.15,26,-214728704,80.44,6194825,55.55555555555557,3861,False,False,True,A,D,3
12097,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.15,408.11,0,0.01,Force Sensor 3,1,0,47.5,-63.25,176.69,6.0,2029.75,3.81,5.11,0.44,-17.4,71.87,50.25,18.69,0.48,0.32,0.79,-0.21,26,-220889088,-11.83,6194838,83.33333333333333,3877,False,False,True,A,D,3
12110,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.28,408.8,0,0.01,Force Sensor 3,1,0,46.81,-82.94,168.0,6.19,2029.75,3.5,9.88,0.62,-18.43,71.87,50.25,18.69,0.72,0.23,0.58,-0.31,26,-217841664,-210.52,6194854,55.55555555555557,3890,False,False,True,A,D,3
12126,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.98,408.38,0,0.01,Force Sensor 3,1,0,46.0,-57.25,2.5,6.56,2029.75,3.37,14.94,0.33,-28.61,71.87,50.25,18.69,0.81,0.17,0.45,-0.34,26,-220856320,-477.64,6194864,62.5,3906,False,False,True,A,D,3
12142,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.99,405.6,0,0.01,Force Sensor 3,1,0,45.75,-37.44,1.62,6.81,2029.75,3.87,14.71,0.8,-33.15,-2.25,61.88,-69.25,0.87,0.11,0.3,-0.37,26,-216006656,-738.53,6194877,83.33333333333333,3922,False,False,True,A,D,3
12154,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,37.13,411.3,0,0.01,Force Sensor 3,1,0,45.25,2.06,1.12,8.0,2029.75,4.0,12.29,0.0,-44.03,-2.25,61.88,-69.25,0.91,-0.08,-0.17,-0.38,26,-206929920,-910.96,6194900,62.5,3934,False,False,True,A,D,3
12170,0.0,0.1,0.01,0.0,0.01,M,M,M,400.0,6,36.73,415.76,0,0.01,Force Sensor 3,1,0,45.0,21.87,1.12,7.06,2029.75,5.12,-1.19,0.41,-46.15,-2.25,61.88,-69.25,0.86,-0.14,-0.33,-0.36,26,-208371712,-946.89,6194915,62.5,3950,False,False,True,A,D,3
