Time, Force Sensor 1,Force Sensor 2,Force Sensor 3,Force Sensor 4,N-mode attribute,Anomaly?,Anomaly Mode,Attribute,Desired Speed,D-mode attribute,Shaft Control Effort,Actual Speed,ToolHeadNo,Merged Attribute,Force Sensor Number,Anomaly Mode Encode,V-mode attribute,Orient. x,Orient. y,Orient. z,AngVel x,AngVel y,AngVel z,LinAcc. x,LinAcc. y,LinAcc. z,Mag. x ,Mag. y,Mag. z, Quat. w, Quat. x, Quat. y, Quat. z,Temp,Audio,Strain Gage,MCU Time,Sample Freq,Rel Time,Force Sensor 1,N-mode?,V-mode?,D-mode?,Binary Macro Health Mode,Multi-class Sublevel Mode,Multi-class Sublevel Mode Enc
136976,0.0,0,0,0,0,,,,150.0,15,17.48,129.31,0,,Force Sensor 3,0,0,14.63,34.44,-177.06,2.5,-977.37,2.19,-4.87,-0.19,-5.95,-49.0,42.38,62.69,0.21,-0.13,-0.97,-0.05,26,-210599936,598.21,3657038,62.5,1316,0,False,False,False,H,H,0
136993,0.0,0,0,0,0,,,,150.0,15,17.25,141.69,0,,Force Sensor 3,0,0,15.06,15.63,-177.56,2.5,-972.19,1.37,-4.16,-0.25,-4.56,-49.0,42.38,62.69,0.13,-0.13,-0.98,-0.04,26,-218857472,669.11,3657048,71.42857142857143,1333,0,False,False,False,H,H,0
137003,0.0,0,0,0,0,,,,150.0,15,17.01,144.47,0,,Force Sensor 3,0,0,15.06,15.63,-177.56,2.62,-953.37,1.94,-3.8,-0.13,-3.5,17.37,35.06,71.87,0.05,-0.13,-0.99,-0.03,26,-212336640,761.03,3657059,66.66666666666667,1343,0,False,False,False,H,H,0
137020,0.0,0,0,0,0,,,,150.0,15,16.87,141.84,0,,Force Sensor 3,0,0,15.44,-2.44,-177.69,2.37,-925.75,1.81,-4.96,-0.25,-2.93,17.37,35.06,71.87,-0.1,-0.14,-0.99,-0.01,26,-213876736,846.69,3657072,62.5,1360,0,False,False,False,H,H,0
137038,0.0,0,0,0,0,,,,150.0,15,17.01,156.87,0,,Force Sensor 3,0,0,15.63,-11.38,-177.69,2.0,-928.0,1.75,-3.29,-0.2,-1.22,17.37,35.06,71.87,-0.18,-0.14,-0.97,0.0,26,-211746816,937.39,3657085,62.5,1378,0,False,False,False,H,H,0
137050,0.0,0,0,0,0,,,,150.0,15,16.25,161.99,0,,Force Sensor 3,0,0,15.81,-20.19,-177.56,1.75,-875.19,1.87,-3.33,-0.17,-0.61,17.37,35.06,71.87,-0.25,-0.14,-0.96,0.01,26,-218038272,1002.59,3657098,71.42857142857143,1390,0,False,False,False,H,H,0
137067,0.0,0,0,0,0,M,M,M,150.0,15,15.86,171.94,0,0.0,Force Sensor 3,1,0,16.0,-28.62,-177.44,2.44,-860.87,1.19,-4.0,-0.31,-0.29,68.5,32.19,31.5,-0.32,-0.13,-0.94,0.02,26,-214040576,1077.27,3657111,62.5,1407,0,False,False,False,H,H,0
137082,0.0,0,0,0,0,,,,150.0,15,15.47,167.05,0,,Force Sensor 3,0,0,10.19,-45.38,-176.81,2.12,-874.75,1.62,-1.46,-0.25,1.24,68.5,32.19,31.5,-0.45,-0.13,-0.88,0.04,26,-213483520,1145.27,3657125,66.66666666666667,1422,0,False,False,False,H,H,0
137098,0.0,0,0,0,0,,,,150.0,15,15.58,174.47,0,,Force Sensor 3,0,0,11.13,-53.63,-176.25,2.12,-809.62,1.25,-0.28,-0.25,1.27,68.5,32.19,31.5,-0.51,-0.13,-0.85,0.05,26,-215973888,1202.78,3657138,71.42857142857143,1438,0,False,False,False,H,H,0
137110,0.0,0,0,0,0,,,,150.0,15,15.32,174.64,0,,Force Sensor 3,0,0,12.38,-69.06,-173.75,2.25,-793.37,1.25,-1.81,-0.27,1.51,68.5,32.19,31.5,-0.56,-0.12,-0.81,0.06,26,-218890240,1248.32,3657150,76.92307692307692,1450,0,False,False,False,H,H,0
137124,0.0,0,0,0,0,,,,150.0,15,15.29,164.3,0,,Force Sensor 3,0,0,12.81,-77.06,-169.94,2.06,-839.94,1.5,0.1,-0.19,0.98,74.19,34.0,-22.19,-0.62,-0.12,-0.77,0.07,26,-215515136,1287.82,3657166,62.5,1464,0,False,False,False,H,H,0
137139,0.0,0,0,0,0,,,,150.0,15,15.8,166.94,0,,Force Sensor 3,0,0,13.19,-85.12,-177.75,1.94,-868.56,1.69,1.77,-0.17,0.58,74.19,34.0,-22.19,-0.73,-0.11,-0.67,0.09,26,-217022464,1306.54,3657179,71.42857142857143,1479,0,False,False,False,H,H,0
137153,0.0,0,0,0,0,M,M,M,150.0,15,15.66,162.04,0,0.0,Force Sensor 3,1,0,13.81,-77.25,-10.31,1.75,-867.5,1.56,1.07,-0.23,-0.07,74.19,34.0,-22.19,-0.77,-0.1,-0.62,0.09,26,-215646208,1311.69,3657191,58.82352941176471,1493,0,False,False,False,H,H,0
137170,0.0,0,0,0,0,,,,150.0,15,16.27,144.37,0,,Force Sensor 3,0,0,14.13,-68.5,-6.25,3.0,-917.5,1.25,1.37,0.1,-0.9,74.19,34.0,-22.19,-0.82,-0.09,-0.56,0.1,26,-217284608,1317.7,3657202,58.82352941176471,1510,0,False,False,False,H,H,0
137186,0.0,0,0,0,0,,,,150.0,15,16.79,149.28,0,,Force Sensor 3,0,0,14.38,-59.19,-4.5,2.44,-970.06,1.81,2.99,-0.28,-1.79,43.69,39.75,-60.19,-0.86,-0.08,-0.49,0.11,26,-212172800,1276.65,3657215,76.92307692307692,1526,0,False,False,False,H,H,0
137200,0.0,0,0,0,0,,,,150.0,15,16.54,147.26,0,,Force Sensor 3,0,0,15.69,0.19,-2.44,2.87,-1060.75,2.25,5.06,-0.01,-7.43,-10.25,44.88,-68.0,-0.99,-0.02,0.0,0.14,26,-217874432,960.12,3657271,58.82352941176471,1540,0,False,False,False,H,H,0
137218,0.0,0,0,0,0,M,M,M,150.0,15,16.8,144.42,0,0.0,Force Sensor 3,1,0,15.88,10.44,-2.5,2.5,-1060.13,1.69,4.98,-0.09,-8.36,-10.25,44.88,-68.0,-0.97,0.0,0.18,0.14,26,-213712896,839.5,3657283,66.66666666666667,1558,0,False,False,False,H,H,0
137232,0.0,0,0,0,0,,,,150.0,15,16.79,142.08,0,,Force Sensor 3,0,0,16.12,20.44,-2.69,2.87,-1042.63,1.25,4.97,-0.05,-9.26,-10.25,44.88,-68.0,-0.95,0.01,0.26,0.14,26,-214302720,768.41,3657295,62.5,1572,0,False,False,False,H,H,0
137249,0.0,0,0,0,0,,,,150.0,15,16.91,144.62,0,,Force Sensor 3,0,0,16.31,30.62,-2.94,3.19,-1050.75,2.25,4.81,-0.05,-9.37,-10.25,44.88,-68.0,-0.93,0.03,0.35,0.14,26,-212303872,657.77,3657308,71.42857142857143,1589,0,False,False,False,H,H,0
137262,0.0,0,0,0,0,,,,150.0,15,16.79,144.32,0,,Force Sensor 3,0,0,16.5,40.38,-3.31,2.87,-978.87,0.88,4.11,-0.16,-9.05,-61.75,48.56,-34.0,-0.9,0.04,0.42,0.13,26,-217677824,588.29,3657319,62.5,1602,0,False,False,False,H,H,0
137279,0.0,0,0,0,0,,,,150.0,15,16.81,166.88,0,,Force Sensor 3,0,0,17.0,59.06,-5.0,2.87,-960.12,2.31,2.2,-0.21,-10.11,-61.75,48.56,-34.0,-0.86,0.05,0.49,0.13,26,-221282304,520.25,3657332,62.5,1619,0,False,False,False,H,H,0
137292,0.0,0,0,0,0,,,,150.0,15,15.67,164.52,0,,Force Sensor 3,0,0,17.25,68.12,-6.87,1.87,-943.75,1.25,2.39,-0.02,-9.9,-61.75,48.56,-34.0,-0.77,0.07,0.62,0.12,26,-216072192,477.65,3657345,83.33333333333333,1632,0,False,False,False,H,H,0
137311,0.0,0,0,0,0,,,,150.0,15,16.17,164.52,0,,Force Sensor 3,0,0,17.5,76.81,-11.31,2.81,-906.94,1.06,1.16,-0.23,-8.81,-73.87,47.06,23.37,-0.72,0.08,0.68,0.11,26,-214597632,461.57,3657358,52.631578947368425,1651,0,False,False,False,H,H,0
137323,0.0,0,0,0,0,,,,150.0,15,15.77,159.4,0,,Force Sensor 3,0,0,17.81,84.94,-2.5,2.0,-890.69,1.31,-1.65,-0.1,-9.39,-73.87,47.06,23.37,-0.67,0.08,0.73,0.11,26,-217907200,437.35,3657371,76.92307692307692,1663,0,False,False,False,H,H,0
137340,0.0,0,0,0,0,,,,150.0,15,16.02,156.87,0,,Force Sensor 3,0,0,18.56,76.81,-168.81,2.69,-893.44,1.44,-1.1,-0.19,-8.23,-73.87,47.06,23.37,-0.56,0.1,0.82,0.09,26,-214958080,453.71,3657384,58.82352941176471,1680,0,False,False,False,H,H,0
137353,0.0,0,0,0,0,,,,150.0,15,16.15,164.41,0,,Force Sensor 3,0,0,19.06,68.44,-173.12,2.37,-878.94,1.81,-3.85,-0.2,-8.06,-73.87,47.06,23.37,-0.49,0.11,0.86,0.09,26,-212238336,460.28,3657397,76.92307692307692,1693,0,False,False,False,H,H,0
137368,0.0,0,0,0,0,,,,150.0,15,16.0,154.4,0,,Force Sensor 3,0,0,19.62,60.06,-175.0,2.87,-879.81,1.37,-3.77,-0.16,-6.6,-40.56,41.25,67.56,-0.43,0.11,0.89,0.08,26,-215646208,504.51,3657410,66.66666666666667,1708,0,False,False,False,H,H,0
137386,0.0,0,0,0,0,,,,150.0,15,16.26,162.21,0,,Force Sensor 3,0,0,14.38,43.13,-176.62,2.19,-880.87,1.81,-2.82,-0.18,-6.28,-40.56,41.25,67.56,-0.36,0.12,0.92,0.07,26,-215449600,545.64,3657423,62.5,1726,0,False,False,False,H,H,0
137399,0.0,0,0,0,0,,,,150.0,15,15.86,154.34,0,,Force Sensor 3,0,0,14.63,34.75,-177.06,2.31,-865.75,1.31,-7.64,-0.24,-5.88,-40.56,41.25,67.56,-0.22,0.13,0.97,0.05,26,-214171648,612.1,3657436,62.5,1739,0,False,False,False,H,H,0
137414,0.0,0,0,0,0,,,,150.0,15,16.25,144.42,0,,Force Sensor 3,0,0,14.81,26.0,-177.31,2.56,-970.56,1.56,-5.29,-0.16,-5.1,-40.56,41.25,67.56,-0.14,0.13,0.98,0.04,26,-215580672,684.27,3657449,76.92307692307692,1754,0,False,False,False,H,H,0
137427,0.0,0,0,0,0,,,,150.0,15,16.64,146.85,0,,Force Sensor 3,0,0,15.25,7.0,-177.62,2.44,-994.37,1.94,-3.42,-0.22,-4.82,18.25,35.75,71.37,-0.06,0.13,0.99,0.03,26,-210993152,775.8,3657462,71.42857142857143,1767,0,False,False,False,H,H,0
137443,0.0,0,0,0,0,M,M,M,150.0,15,16.63,146.7,0,0.0,Force Sensor 3,1,0,15.44,-2.44,-177.69,2.75,-989.0,1.75,-5.57,-0.53,-3.58,18.25,35.75,71.37,0.11,0.14,0.98,0.01,26,-208273408,875.62,3657475,62.5,1783,0,False,False,False,H,H,0
137458,0.0,0,0,0,0,,,,150.0,15,16.64,154.45,0,,Force Sensor 3,0,0,10.75,-50.0,-176.5,2.62,-990.06,1.5,-1.29,-0.26,-0.19,70.25,32.19,30.69,0.49,0.13,0.86,-0.05,26,-210698240,1130.74,3657523,66.66666666666667,1798,0,False,False,False,H,H,0
137475,0.0,0,0,0,0,,,,150.0,15,16.63,151.81,0,,Force Sensor 3,0,0,11.63,-59.44,-175.56,1.94,-978.94,1.75,0.22,-0.12,-0.76,70.25,32.19,30.69,0.56,0.12,0.82,-0.06,26,-213712896,1201.42,3657535,55.55555555555557,1815,0,False,False,False,H,H,0
137489,0.0,0,0,0,0,,,,150.0,15,16.38,159.35,0,,Force Sensor 3,0,0,12.31,-68.62,-173.81,2.62,-956.62,1.69,1.59,-0.07,-0.53,70.25,32.19,30.69,0.63,0.12,0.77,-0.07,26,-215121920,1270.89,3657550,83.33333333333333,1829,0,False,False,False,H,H,0
137504,0.0,0,0,0,0,,,,150.0,15,16.0,146.75,0,,Force Sensor 3,0,0,13.31,-86.81,-177.75,2.87,-977.62,1.75,2.38,-0.14,-0.07,72.5,34.38,-28.75,0.69,0.11,0.71,-0.08,26,-222461952,1319.58,3657559,58.82352941176471,1844,0,False,False,False,H,H,0
137520,0.0,0,0,0,0,M,M,M,150.0,15,16.63,151.71,0,0.0,Force Sensor 3,1,0,13.63,-82.75,-18.31,2.31,-936.37,1.56,2.26,-0.14,0.45,72.5,34.38,-28.75,0.74,0.11,0.66,-0.09,26,-216924160,1333.5,3657570,62.5,1860,0,False,False,False,H,H,0
137536,0.0,0,0,0,0,,,,150.0,15,16.37,149.18,0,,Force Sensor 3,0,0,13.94,-74.25,-8.38,2.12,-901.87,1.25,3.06,-0.13,-0.08,72.5,34.38,-28.75,0.79,0.1,0.6,-0.1,26,-207880192,1332.48,3657582,83.33333333333333,1876,0,False,False,False,H,H,0
137549,0.0,0,0,0,0,,,,150.0,15,16.51,161.82,0,,Force Sensor 3,0,0,14.19,-65.62,-5.56,2.0,-899.19,1.69,4.8,-0.13,-1.02,72.5,34.38,-28.75,0.87,0.08,0.47,-0.11,26,-217513984,1314.31,3657597,62.5,1889,0,False,False,False,H,H,0
137565,0.0,0,0,0,0,,,,150.0,15,15.87,164.52,0,,Force Sensor 3,0,0,14.44,-56.94,-4.25,2.0,-899.19,1.69,2.39,-0.17,-1.59,30.87,39.75,-65.69,0.9,0.07,0.41,-0.12,26,-214990848,1267.44,3657606,55.55555555555557,1905,0,False,False,False,H,H,0
137582,0.0,0,0,0,0,,,,150.0,15,15.98,159.35,0,,Force Sensor 3,0,0,14.63,-48.5,-3.5,1.87,-876.12,1.56,4.04,-0.05,-2.29,30.87,39.75,-65.69,0.93,0.07,0.34,-0.12,26,-217317376,1222.49,3657619,66.66666666666667,1922,0,False,False,False,H,H,0
137599,0.0,0,0,0,0,,,,150.0,15,15.98,166.94,0,,Force Sensor 3,0,0,15.06,-30.81,-2.75,2.12,-934.56,2.06,5.26,-0.08,-3.48,30.87,39.75,-65.69,0.96,0.06,0.26,-0.13,26,-216858624,1157.13,3657634,58.82352941176471,1939,0,False,False,False,H,H,0
137615,0.0,0,0,0,0,,,,150.0,15,15.59,156.93,0,,Force Sensor 3,0,0,15.25,-21.87,-2.56,2.62,-924.87,1.31,3.35,-0.15,-5.05,30.87,39.75,-65.69,0.98,0.04,0.11,-0.13,26,-223641600,1075.81,3657646,66.66666666666667,1955,0,False,False,False,H,H,0
137630,0.0,0,0,0,0,,,,150.0,15,15.97,169.52,0,,Force Sensor 3,0,0,15.44,-13.13,-2.5,2.5,-910.37,1.06,3.35,-0.15,-5.05,-23.37,45.69,-65.25,0.99,0.03,0.03,-0.14,26,-216334336,992.98,3657658,83.33333333333333,1970,0,False,False,False,H,H,0
137644,0.0,0,0,0,0,,,,150.0,15,15.44,159.4,0,,Force Sensor 3,0,0,15.63,-4.0,-2.44,2.19,-951.62,1.56,5.27,-0.01,-6.46,-23.37,45.69,-65.25,0.99,0.02,-0.05,-0.14,26,-214040576,885.34,3657671,58.82352941176471,1984,0,False,False,False,H,H,0
137659,0.0,0,0,0,0,,,,150.0,15,15.95,161.99,0,,Force Sensor 3,0,0,16.0,14.06,-2.56,2.75,-926.56,1.31,4.55,0.12,-7.13,-23.37,45.69,-65.25,0.98,0.0,-0.12,-0.14,26,-216989696,806.9,3657686,62.5,1999,0,False,False,False,H,H,0
137675,0.0,0,0,0,0,,,,150.0,15,15.81,169.58,0,,Force Sensor 3,0,0,16.12,22.87,-2.75,1.87,-921.12,1.75,2.91,0.07,-8.3,-23.37,45.69,-65.25,0.95,-0.02,-0.27,-0.14,26,-212992000,711.77,3657697,58.82352941176471,2015,0,False,False,False,H,H,0
137693,0.0,0,0,0,0,,,,150.0,15,15.66,151.55,0,,Force Sensor 3,0,0,16.31,31.81,-3.0,1.87,-921.12,1.75,1.98,0.03,-9.43,-64.69,48.19,-31.25,0.93,-0.03,-0.35,-0.14,26,-212205568,632.38,3657710,62.5,2033,0,False,False,False,H,H,0
137706,0.0,0,0,0,0,,,,150.0,15,16.31,154.55,0,,Force Sensor 3,0,0,18.31,81.62,-162.19,2.69,-982.94,1.87,-1.62,-0.11,-9.49,-75.0,46.0,23.37,0.58,-0.1,-0.8,-0.1,26,-216268800,441.52,3657774,83.33333333333333,2046,0,False,False,False,H,H,0
137721,0.0,0,0,0,0,,,,150.0,15,16.68,141.74,0,,Force Sensor 3,0,0,18.81,72.37,-171.62,2.69,-978.94,1.69,-5.01,-0.28,-9.09,-75.0,46.0,23.37,0.52,-0.1,-0.85,-0.09,26,-214171648,454.89,3657792,55.55555555555557,2061,0,False,False,False,H,H,0
137738,0.0,0,0,0,0,,,,150.0,15,16.81,149.38,0,,Force Sensor 3,0,0,20.19,53.56,-175.81,3.06,-992.12,2.19,-4.15,0.08,-8.58,-75.0,46.0,23.37,0.44,-0.11,-0.89,-0.08,26,-210075648,496.92,3657801,62.5,2078,0,False,False,False,H,H,0
137752,0.0,0,0,0,0,,,,150.0,15,16.43,134.47,0,,Force Sensor 3,0,0,14.38,43.81,-176.62,2.62,-1016.69,1.62,-2.79,-0.22,-8.1,-35.75,41.56,68.69,0.37,-0.12,-0.92,-0.07,26,-209813504,553.14,3657814,66.66666666666667,2092,0,False,False,False,H,H,0
137766,0.0,0,0,0,0,,,,150.0,15,17.18,134.24,0,,Force Sensor 3,0,0,14.63,34.19,-177.06,3.06,-994.62,1.69,-6.33,-0.21,-6.57,-35.75,41.56,68.69,0.21,-0.13,-0.97,-0.05,26,-216367104,621.48,3657827,83.33333333333333,2106,0,False,False,False,H,H,0
137782,0.0,0,0,0,0,,,,150.0,15,16.94,134.33,0,,Force Sensor 3,0,0,14.81,24.56,-177.37,2.5,-1024.81,1.56,-3.7,-0.17,-5.6,-35.75,41.56,68.69,0.12,-0.13,-0.98,-0.04,26,-212467712,695.01,3657842,55.55555555555557,2122,0,False,False,False,H,H,0
137800,0.0,0,0,0,0,,,,150.0,15,17.21,134.51,0,,Force Sensor 3,0,0,15.25,5.0,-177.62,2.44,-1003.69,1.87,-4.38,-0.32,-3.34,-35.75,41.56,68.69,0.04,-0.13,-0.99,-0.03,26,-216498176,789.06,3657853,66.66666666666667,2140,0,False,False,False,H,H,0
137811,0.0,0,0,0,0,,,,150.0,15,17.21,129.22,0,,Force Sensor 3,0,0,15.5,-4.31,-177.69,2.37,-966.69,2.12,-4.81,-0.15,-3.19,32.06,34.38,65.69,-0.04,-0.13,-0.99,-0.01,26,-214695936,874.02,3657866,83.33333333333333,2151,0,False,False,False,H,H,0
137826,0.0,0,0,0,0,,,,150.0,15,16.46,151.97,0,,Force Sensor 3,0,0,15.69,-13.5,-177.62,2.37,-915.94,1.5,-1.39,-0.23,-1.3,32.06,34.38,65.69,-0.19,-0.14,-0.97,0.01,26,-216104960,967.18,3657879,58.82352941176471,2166,0,False,False,False,H,H,0
137843,0.0,0,0,0,0,,,,150.0,15,16.35,164.46,0,,Force Sensor 3,0,0,16.06,-30.81,-177.37,2.19,-876.5,1.87,-5.04,-0.23,0.13,32.06,34.38,65.69,-0.34,-0.13,-0.93,0.03,26,-209911808,1038.41,3657893,62.5,2183,0,False,False,False,H,H,0
137858,0.0,0,0,0,0,,,,150.0,15,15.71,174.41,0,,Force Sensor 3,0,0,16.25,-39.25,-177.06,1.69,-874.5,1.25,-1.53,-0.23,-0.45,32.06,34.38,65.69,-0.34,-0.13,-0.93,0.03,26,-211615744,1115.74,3657905,62.5,2198,0,False,False,False,H,H,0
137873,0.0,0,0,0,0,M,M,M,150.0,15,15.2,164.46,0,0.0,Force Sensor 3,1,0,10.5,-47.69,-176.69,2.75,-878.87,1.19,-1.54,-0.08,0.5,74.37,31.37,16.75,-0.47,-0.13,-0.87,0.05,26,-215384064,1180.94,3657918,71.42857142857143,2213,0,False,False,False,H,H,0
137888,0.0,0,0,0,0,,,,150.0,15,15.43,179.65,0,,Force Sensor 3,0,0,12.0,-63.94,-174.87,2.25,-822.12,0.75,-1.63,-0.21,1.68,74.37,31.37,16.75,-0.53,-0.13,-0.84,0.06,26,-208830464,1226.54,3657931,62.5,2228,0,False,False,False,H,H,0
137905,0.0,0,0,0,0,,,,150.0,15,14.91,169.52,0,,Force Sensor 3,0,0,12.5,-71.87,-172.75,2.25,-830.81,1.62,0.69,-0.18,0.69,74.37,31.37,16.75,-0.64,-0.12,-0.76,0.07,26,-210862080,1272.29,3657947,62.5,2245,0,False,False,False,H,H,0
137922,0.0,0,0,0,0,,,,150.0,15,15.53,169.29,0,,Force Sensor 3,0,0,12.94,-80.06,-166.81,2.19,-857.0,1.75,0.69,-0.18,0.69,68.87,34.38,-35.38,-0.69,-0.11,-0.71,0.08,26,-192446464,1293.18,3657957,62.5,2262,0,False,False,False,H,H,0
137935,0.0,0,0,0,0,,,,150.0,15,15.4,172.11,0,,Force Sensor 3,0,0,13.31,-87.19,-177.75,2.0,-831.81,1.0,1.0,-0.11,1.39,68.87,34.38,-35.38,-0.74,-0.11,-0.66,0.09,26,-224133120,1304.22,3657970,76.92307692307692,2275,0,False,False,False,H,H,0
137950,0.0,0,0,0,0,,,,150.0,15,15.25,167.05,0,,Force Sensor 3,0,0,13.88,-76.06,-9.5,2.06,-798.25,1.0,-1.13,-0.2,0.19,68.87,34.38,-35.38,-0.78,-0.1,-0.61,0.1,26,-209289216,1311.92,3657985,62.5,2290,0,False,False,False,H,H,0
137967,0.0,0,0,0,0,,,,150.0,15,15.49,154.19,0,,Force Sensor 3,0,0,14.88,-39.75,-3.06,3.56,-1002.81,1.19,1.94,-0.18,-3.59,32.0,39.88,-64.37,-0.96,-0.06,-0.25,0.13,26,-212828160,1197.93,3658028,62.5,2307,0,False,False,False,H,H,0
137979,0.0,0,0,0,0,,,,150.0,15,16.13,156.71,0,,Force Sensor 3,0,0,15.25,-19.56,-2.56,2.56,-1039.25,1.56,5.35,-0.25,-5.58,32.0,39.88,-64.37,-0.98,-0.04,-0.17,0.13,26,-213811200,1113.24,3658040,76.92307692307692,2319,0,False,False,False,H,H,0
137995,0.0,0,0,0,0,M,M,M,150.0,15,15.99,146.85,0,0.0,Force Sensor 3,1,0,15.5,-9.56,-2.5,3.25,-1036.88,1.06,3.1,0.0,-6.3,32.0,39.88,-64.37,-0.99,-0.03,-0.08,0.13,26,-219873280,1037.55,3658049,58.82352941176471,2335,0,False,False,False,H,H,0
138009,0.0,0,0,0,0,,,,150.0,15,16.49,149.33,0,,Force Sensor 3,0,0,15.5,-9.56,-2.5,2.37,-1067.0,2.5,4.96,-0.08,-8.21,-23.0,46.06,-65.19,-0.99,-0.02,0.01,0.14,26,-219054080,926.95,3658062,83.33333333333333,2349,0,False,False,False,H,H,0
138024,0.0,0,0,0,0,,,,150.0,15,16.37,147.0,0,,Force Sensor 3,0,0,15.88,10.94,-2.56,2.81,-1063.81,1.44,6.73,-0.22,-8.45,-23.0,46.06,-65.19,-0.97,0.0,0.18,0.14,26,-217645056,815.58,3658074,58.82352941176471,2364,0,False,False,False,H,H,0
138040,0.0,0,0,0,0,,,,150.0,15,16.62,146.95,0,,Force Sensor 3,0,0,16.12,21.0,-2.69,3.0,-1044.25,1.37,4.04,0.18,-10.17,-23.0,46.06,-65.19,-0.95,0.02,0.27,0.14,26,-212402176,730.18,3658087,71.42857142857143,2380,0,False,False,False,H,H,0
138054,0.0,0,0,0,0,,,,150.0,15,16.5,136.82,0,,Force Sensor 3,0,0,16.31,31.0,-2.94,2.37,-1033.81,1.12,3.27,-0.39,-10.68,-23.0,46.06,-65.19,-0.93,0.03,0.35,0.13,26,-216104960,610.03,3658100,71.42857142857143,2394,0,False,False,False,H,H,0
138069,0.0,0,0,0,0,,,,150.0,15,17.01,149.44,0,,Force Sensor 3,0,0,16.81,50.94,-4.06,2.81,-1035.0,1.62,2.36,0.22,-10.1,-68.69,48.56,-23.5,-0.89,0.04,0.43,0.13,26,-224329728,550.47,3658113,58.82352941176471,2409,0,False,False,False,H,H,0
138085,0.0,0,0,0,0,M,M,M,150.0,15,16.38,154.55,0,0.0,Force Sensor 3,1,0,17.06,60.81,-5.25,2.87,-1022.19,2.31,2.29,-0.31,-9.81,-68.69,48.56,-23.5,-0.81,0.06,0.57,0.12,26,-218890240,476.84,3658126,66.66666666666667,2425,0,False,False,False,H,H,0
138103,0.0,0,0,0,0,,,,150.0,15,16.51,159.35,0,,Force Sensor 3,0,0,17.31,70.31,-7.69,3.06,-955.69,1.75,-0.69,0.06,-9.49,-68.69,48.56,-23.5,-0.76,0.07,0.64,0.12,26,-214630400,468.7,3658139,58.82352941176471,2443,0,False,False,False,H,H,0
138118,0.0,0,0,0,0,,,,150.0,15,15.88,154.55,0,,Force Sensor 3,0,0,17.94,87.19,-2.5,2.56,-938.81,1.87,-0.82,-0.21,-9.29,-68.69,48.56,-23.5,-0.71,0.08,0.7,0.11,26,-215941120,433.27,3658152,62.5,2458,0,False,False,False,H,H,0
138131,0.0,0,0,0,0,,,,150.0,15,16.12,154.24,0,,Force Sensor 3,0,0,18.31,81.69,-162.0,2.12,-934.62,1.19,-1.54,-0.12,-9.35,-69.06,46.0,37.69,-0.59,0.09,0.8,0.1,26,-208076800,443.09,3658165,76.92307692307692,2471,0,False,False,False,H,H,0
138148,0.0,0,0,0,0,M,M,M,150.0,15,15.35,156.98,0,0.0,Force Sensor 3,1,0,18.75,73.0,-171.31,3.19,-922.19,1.75,-3.47,-0.25,-7.99,-69.06,46.0,37.69,-0.53,0.1,0.84,0.09,26,-211615744,450.75,3658178,66.66666666666667,2488,0,False,False,False,H,H,0
138165,0.0,0,0,0,0,,,,150.0,15,15.98,154.45,0,,Force Sensor 3,0,0,20.0,55.88,-175.56,2.69,-893.87,1.56,-4.12,-0.2,-7.64,-69.06,46.0,37.69,-0.46,0.11,0.88,0.08,26,-214106112,483.69,3658191,58.82352941176471,2505,0,False,False,False,H,H,0
138179,0.0,0,0,0,0,,,,150.0,15,16.1,164.35,0,,Force Sensor 3,0,0,20.94,47.13,-176.37,2.69,-908.62,1.37,-2.91,-0.2,-6.82,-69.06,46.0,37.69,-0.39,0.11,0.91,0.07,26,-214302720,529.24,3658204,62.5,2519,0,False,False,False,H,H,0
138196,0.0,0,0,0,0,,,,150.0,15,15.97,149.23,0,,Force Sensor 3,0,0,14.5,38.56,-176.87,1.94,-890.87,1.75,-4.49,-0.18,-6.13,-23.75,38.75,72.19,-0.26,0.12,0.96,0.05,26,-210599936,584.56,3658217,71.42857142857143,2536,0,False,False,False,H,H,0
138208,0.0,0,0,0,0,,,,150.0,15,16.35,156.98,0,,Force Sensor 3,0,0,15.69,-13.75,-177.62,2.5,-960.94,2.06,-3.15,-0.15,-1.7,37.88,33.56,63.25,0.2,0.14,0.97,-0.01,26,-210206720,912.01,3658277,62.5,2548,0,False,False,False,H,H,0
138224,0.0,0,0,0,0,,,,150.0,15,15.96,157.03,0,,Force Sensor 3,0,0,15.88,-23.06,-177.5,2.56,-949.75,1.5,-3.8,-0.2,-0.94,37.88,33.56,63.25,0.28,0.13,0.95,-0.02,26,-214794240,998.69,3658289,71.42857142857143,2564,0,False,False,False,H,H,0
138239,0.0,0,0,0,0,,,,150.0,15,16.22,156.66,0,,Force Sensor 3,0,0,16.31,-41.56,-177.0,2.19,-969.0,2.0,-3.04,0.03,-0.22,37.88,33.56,63.25,0.35,0.13,0.93,-0.03,26,-212107264,1102.74,3658299,66.66666666666667,2579,0,False,False,False,H,H,0
138253,0.0,0,0,0,0,,,,150.0,15,15.97,149.44,0,,Force Sensor 3,0,0,10.88,-51.06,-176.44,2.62,-987.19,1.0,-0.34,-0.48,-0.24,74.69,30.69,15.19,0.43,0.13,0.89,-0.04,26,-210337792,1177.4,3658312,58.82352941176471,2593,0,False,False,False,H,H,0
