Time, Force Sensor 1,Force Sensor 2,Force Sensor 3,Force Sensor 4,Command,Anomaly?,Anomaly Mode,Attribute,Desired Speed,Desired R,Shaft Control Effort,Actual Speed,ToolHeadNo,Merged Attribute,Force Sensor Number,Anomaly Mode Encode,Active V Attribute,Orient. x,Orient. y,Orient. z,AngVel x,AngVel y,AngVel z,LinAcc. x,LinAcc. y,LinAcc. z,Mag. x ,Mag. y,Mag. z, Quat. w, Quat. x, Quat. y, Quat. z,Temp,Audio,Strain Gage,MCU Time,Sample Freq,Rel Time
93601,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.16,293.43,0,,Force Sensor 3,0,0,21.0,46.63,-176.12,4.94,-1801.0,3.44,-1.52,-0.12,-18.57,-47.88,49.5,-48.0,0.39,-0.11,-0.91,-0.07,26,-218169344,187.76,1177089,66.66666666666667,38179
93616,0.0,-11.74,0.0,0.0,0,,,,300.0,15,27.02,291.22,0,,Force Sensor 3,0,0,14.25,29.0,-177.06,5.0,-1835.69,3.69,-3.04,-0.23,-19.87,-64.75,46.19,47.69,0.25,-0.12,-0.96,-0.05,26,-213254144,283.7,1177103,66.66666666666667,38194
93633,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.29,296.44,0,,Force Sensor 3,0,0,14.69,11.06,-177.44,5.12,-1871.19,3.44,-3.32,-0.36,-18.82,-64.75,46.19,47.69,-0.06,-0.13,-0.99,-0.01,26,-223444992,423.28,1177116,55.555555555555564,38211
93651,0.0,23.3,0.0,0.0,0,,,,300.0,15,27.68,291.42,0,,Force Sensor 3,0,0,15.13,-7.0,-177.5,4.87,-1891.94,3.75,-1.27,-0.42,-16.57,-64.75,46.19,47.69,-0.22,-0.13,-0.97,0.01,26,-210698240,606.54,1177131,90.9090909090909,38229
93661,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.68,291.42,0,,Force Sensor 3,0,0,13.69,-64.56,-5.81,4.69,-1859.63,3.06,1.36,-0.53,-15.73,46.19,35.25,53.5,-0.91,-0.07,-0.39,0.11,26,-216039424,957.17,1177184,58.82352941176471,38239
93678,0.0,-1.46,-0.0,0.0,0,,,,300.0,15,27.66,291.02,0,,Force Sensor 3,0,0,14.19,-46.63,-3.69,5.0,-1874.25,2.81,3.52,-0.11,-17.31,46.19,35.25,53.5,-0.96,-0.05,-0.24,0.12,26,-218365952,948.61,1177194,66.66666666666667,38256
93695,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.32,294.13,0,,Force Sensor 3,0,0,14.63,-28.56,-2.94,4.69,-1884.88,3.31,5.12,-0.26,-18.21,60.38,37.5,-50.19,-0.99,-0.03,-0.09,0.13,26,-217612288,866.43,1177207,55.555555555555564,38273
93714,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.08,306.07,0,,Force Sensor 3,0,0,15.44,7.69,-2.69,4.75,-1892.0,3.06,3.23,-0.34,-20.36,60.38,37.5,-50.19,-0.99,-0.01,0.07,0.13,26,-212860928,702.49,1177221,62.5,38292
93728,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.57,301.36,0,,Force Sensor 3,0,0,15.88,25.81,-3.0,5.0,-1887.56,3.31,3.1,0.03,-19.89,60.38,37.5,-50.19,-0.92,0.03,0.37,0.13,26,-222101504,512.41,1177234,83.33333333333333,38306
93739,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.81,303.36,0,,Force Sensor 3,0,0,16.25,43.81,-3.81,4.75,-1879.19,2.87,4.41,-0.01,-22.05,60.38,37.5,-50.19,-0.85,0.05,0.51,0.13,26,-220495872,351.25,1177246,58.82352941176471,38317
93756,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.7,306.18,0,,Force Sensor 3,0,0,16.75,61.69,-5.81,5.19,-1867.44,2.75,1.04,0.0,-20.94,-43.75,48.75,-51.38,-0.76,0.07,0.64,0.12,26,-217907200,245.29,1177259,58.82352941176471,38334
93772,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.31,311.2,0,,Force Sensor 3,0,0,18.12,82.12,-159.56,4.56,-1839.75,3.06,-0.54,-0.25,-22.17,-43.75,48.75,-51.38,-0.53,0.1,0.84,0.09,26,-215416832,178.75,1177273,66.66666666666667,38350
93786,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.3,313.28,0,,Force Sensor 3,0,0,19.12,65.06,-173.62,5.12,-1815.94,3.12,-0.46,-0.18,-20.06,-43.75,48.75,-51.38,-0.4,0.11,0.91,0.07,26,-213843968,208.45,1177285,76.92307692307692,38364
93801,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.19,310.99,0,,Force Sensor 3,0,0,20.81,47.94,-176.06,5.5,-1792.19,3.06,-2.1,-0.25,-18.37,-63.25,46.56,50.0,-0.26,0.12,0.96,0.06,26,-211943424,280.76,1177298,58.82352941176471,38379
93817,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.03,308.48,0,,Force Sensor 3,0,0,14.25,30.81,-177.0,4.75,-1766.44,3.0,-3.19,-0.32,-16.4,-63.25,46.56,50.0,-0.12,0.13,0.98,0.04,26,-211484672,407.64,1177314,90.9090909090909,38395
93830,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.41,313.39,0,,Force Sensor 3,0,0,15.06,-3.0,-177.5,4.44,-1763.13,3.5,-2.71,-0.37,-14.89,-63.25,46.56,50.0,0.17,0.13,0.98,-0.0,26,-211124224,564.75,1177327,55.555555555555564,38408
93848,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.16,298.65,0,,Force Sensor 3,0,0,15.88,-36.63,-176.94,3.94,-1751.38,3.25,-3.96,-0.22,-12.43,-63.25,46.56,50.0,0.31,0.13,0.94,-0.02,26,-207847424,728.76,1177337,58.82352941176471,38426
93863,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.9,301.06,0,,Force Sensor 3,0,0,15.88,-36.63,-176.94,4.69,-1744.56,3.19,-2.64,-0.62,-13.31,45.5,35.69,55.5,0.45,0.13,0.88,-0.04,26,-217972736,866.99,1177350,71.42857142857143,38441
93879,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.25,288.22,0,,Force Sensor 3,0,0,11.75,-70.44,-172.75,3.37,-1784.69,3.31,0.83,0.03,-13.94,45.5,35.69,55.5,0.57,0.12,0.81,-0.06,26,-215351296,947.79,1177365,62.5,38457
93893,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.43,284.17,0,,Force Sensor 3,0,0,12.69,-86.69,-177.56,4.25,-1827.5,3.56,1.17,-0.34,-13.97,45.5,35.69,55.5,0.79,0.1,0.6,-0.09,26,-217448448,999.98,1177378,66.66666666666667,38471
93911,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.64,276.25,0,,Force Sensor 3,0,0,15.63,14.94,-2.81,5.44,-1908.56,3.44,3.54,-0.17,-21.03,64.37,37.06,-44.38,0.95,-0.02,-0.29,-0.13,26,-215875584,579.43,1177434,66.66666666666667,38489
93924,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.8,274.02,0,,Force Sensor 3,0,0,16.0,33.5,-3.25,4.81,-1932.75,3.06,2.14,-0.05,-21.42,64.37,37.06,-44.38,0.89,-0.04,-0.44,-0.13,26,-219119616,445.17,1177444,62.5,38502
93941,0.0,0.0,0.0,0.0,0,,,,300.0,15,28.18,279.42,0,,Force Sensor 3,0,0,16.5,52.06,-4.44,4.87,-1938.75,3.19,3.05,-0.05,-23.88,-34.0,48.06,-56.38,0.81,-0.06,-0.58,-0.12,26,-219807744,306.53,1177459,58.82352941176471,38519
93957,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.92,286.29,0,,Force Sensor 3,0,0,17.75,87.12,-2.69,4.94,-1927.25,3.87,1.08,-0.06,-22.48,-34.0,48.06,-56.38,0.7,-0.08,-0.7,-0.11,26,-219643904,214.3,1177471,83.33333333333333,38535
93973,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.97,303.67,0,,Force Sensor 3,0,0,18.62,72.25,-171.06,5.0,-1909.88,3.37,-0.84,-0.15,-23.42,-34.0,48.06,-56.38,0.45,-0.11,-0.88,-0.08,26,-212893696,168.82,1177484,52.631578947368425,38551
93991,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.71,308.58,0,,Force Sensor 3,0,0,20.12,54.19,-175.44,5.69,-1897.31,2.87,-1.61,-0.33,-21.31,-34.0,48.06,-56.38,0.31,-0.12,-0.94,-0.06,26,-211746816,231.55,1177493,71.42857142857143,38569
94004,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.46,308.48,0,,Force Sensor 3,0,0,14.06,36.19,-176.75,5.31,-1879.06,4.0,-1.19,-0.2,-19.73,-68.37,46.19,43.75,0.16,-0.13,-0.98,-0.04,26,-214728704,327.75,1177506,58.82352941176471,38582
94018,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.34,310.99,0,,Force Sensor 3,0,0,14.56,18.44,-177.31,4.87,-1835.5,3.19,-2.55,-0.21,-16.18,-68.37,46.19,43.75,0.0,-0.13,-0.99,-0.02,26,-203096064,482.38,1177519,66.66666666666667,38596
94036,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.33,318.4,0,,Force Sensor 3,0,0,15.38,-16.5,-177.44,4.87,-1812.38,3.75,-3.04,-0.36,-15.11,-68.37,46.19,43.75,-0.15,-0.13,-0.98,-0.0,26,-210108416,653.71,1177532,62.5,38614
94052,0.0,0.0,-0.0,0.0,0,,,,300.0,15,25.95,313.28,0,,Force Sensor 3,0,0,15.81,-33.75,-177.06,3.69,-1803.38,3.56,1.64,-0.19,-15.33,-68.37,46.19,43.75,-0.29,-0.13,-0.95,0.02,26,-210894848,812.05,1177545,71.42857142857143,38630
94063,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.2,308.27,0,,Force Sensor 3,0,0,10.06,-50.75,-176.19,4.62,-1766.69,2.87,0.74,-0.44,-11.81,42.88,35.69,55.0,-0.55,-0.12,-0.82,0.06,26,-213811200,941.34,1177559,66.66666666666667,38641
94083,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.57,306.18,0,,Force Sensor 3,0,0,12.5,-83.5,-177.56,4.31,-1706.63,2.75,-1.06,-0.47,-11.94,42.88,35.69,55.0,-0.67,-0.11,-0.73,0.07,26,-215023616,1004.16,1177571,62.5,38661
94096,0.0,11.65,0.0,0.0,0,M,M,M,300.0,15,26.54,298.55,0,0.0,Force Sensor 3,1,0,13.19,-79.25,-13.25,4.0,-1711.0,2.81,4.45,-0.12,-12.7,42.88,35.69,55.0,-0.84,-0.09,-0.52,0.1,26,-216301568,1020.46,1177584,58.82352941176471,38674
94113,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.31,291.12,0,,Force Sensor 3,0,0,13.75,-63.19,-5.5,4.69,-1685.63,2.62,2.3,-0.02,-12.26,42.88,35.69,55.0,-0.91,-0.07,-0.39,0.11,26,-215416832,966.34,1177601,76.92307692307692,38691
94128,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.3,283.69,0,,Force Sensor 3,0,0,14.56,-30.37,-3.0,4.37,-1711.13,2.75,2.02,-0.31,-15.04,65.5,36.38,-43.56,-0.96,-0.06,-0.26,0.12,26,-225050624,861.15,1177612,62.5,38706
94144,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.68,286.2,0,,Force Sensor 3,0,0,15.0,-13.69,-2.69,4.62,-1742.25,2.69,2.49,-0.13,-17.12,65.5,36.38,-43.56,-0.99,-0.02,0.03,0.13,26,-218169344,733.9,1177624,62.5,38722
94158,0.0,-20.0,-0.0,0.0,0,,,,300.0,15,27.57,286.39,0,,Force Sensor 3,0,0,17.94,84.75,-177.25,5.19,-1919.25,3.44,-0.02,-0.17,-22.54,-26.69,48.06,-62.19,-0.55,0.1,0.83,0.09,26,-210763776,171.17,1177686,62.5,38736
94174,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.35,291.12,0,,Force Sensor 3,0,0,19.0,67.06,-173.06,5.06,-1911.25,3.12,-2.6,-0.25,-23.44,-73.56,48.38,31.75,-0.41,0.11,0.9,0.07,26,-211812352,149.21,1177699,76.92307692307692,38752
94186,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.33,288.51,0,,Force Sensor 3,0,0,14.25,30.31,-177.0,5.06,-1924.06,3.69,-1.62,-0.28,-20.85,-73.56,48.38,31.75,-0.26,0.12,0.96,0.06,26,-214204416,217.04,1177709,62.5,38764
94203,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.47,288.51,0,,Force Sensor 3,0,0,14.69,12.0,-177.37,5.0,-1917.13,3.81,-3.02,-0.37,-19.73,-73.56,48.38,31.75,-0.1,0.13,0.99,0.04,26,-207093760,343.77,1177721,62.5,38781
94219,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.48,291.42,0,,Force Sensor 3,0,0,15.13,-6.31,-177.5,4.94,-1911.75,3.5,-3.73,-0.2,-17.42,-73.56,48.38,31.75,0.21,0.13,0.97,-0.01,26,-216104960,512.08,1177733,62.5,38797
94234,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.11,308.58,0,,Force Sensor 3,0,0,15.56,-24.5,-177.31,4.44,-1899.56,3.87,-1.4,-0.51,-16.53,-73.56,48.38,31.75,0.36,0.13,0.92,-0.03,26,-215744512,695.73,1177746,76.92307692307692,38812
94247,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.48,313.39,0,,Force Sensor 3,0,0,16.0,-42.5,-176.69,4.56,-1874.19,3.5,-1.35,-0.02,-15.14,31.19,36.06,62.75,0.5,0.12,0.86,-0.05,26,-209158144,844.86,1177755,62.5,38825
94264,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.23,305.76,0,,Force Sensor 3,0,0,11.0,-60.31,-175.12,5.12,-1822.63,3.37,0.14,-0.45,-12.32,31.19,36.06,62.75,0.63,0.12,0.77,-0.07,26,-216367104,972.4,1177768,62.5,38842
94280,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.1,303.77,0,,Force Sensor 3,0,0,13.0,-84.19,-2.44,4.06,-1805.81,2.81,4.8,-0.08,-13.29,31.19,36.06,62.75,0.73,0.11,0.67,-0.08,26,-214597632,1010.57,1177781,62.5,38858
94294,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.7,303.87,0,,Force Sensor 3,0,0,13.56,-67.62,-6.5,4.69,-1763.38,3.0,4.21,-0.01,-12.18,31.19,36.06,62.75,0.9,0.08,0.42,-0.11,26,-213549056,1002.98,1177794,71.42857142857143,38872
94309,0.0,0.84,-0.0,0.0,0,M,M,M,300.0,15,26.69,301.16,0,-0.0,Force Sensor 3,1,0,14.06,-50.75,-3.94,4.81,-1762.88,2.37,4.92,-0.18,-13.34,68.0,36.38,-38.56,0.95,0.06,0.29,-0.12,26,-218660864,929.88,1177805,62.5,38887
94325,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.82,303.57,0,,Force Sensor 3,0,0,14.5,-34.0,-3.06,4.12,-1748.5,3.37,5.83,-0.03,-15.73,68.0,36.38,-38.56,0.98,0.04,0.14,-0.13,26,-218005504,804.53,1177818,62.5,38903
94343,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.84,301.26,0,,Force Sensor 3,0,0,15.25,-0.19,-2.62,4.25,-1757.13,2.87,4.89,-0.27,-18.77,68.0,36.38,-38.56,0.99,0.02,-0.0,-0.13,26,-217350144,651.51,1177831,58.82352941176471,38921
94359,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.82,303.46,0,,Force Sensor 3,0,0,15.63,16.87,-2.81,5.25,-1788.13,2.87,4.45,0.03,-19.11,68.0,36.38,-38.56,0.95,-0.02,-0.29,-0.13,26,-220856320,470.0,1177844,62.5,38937
94374,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.7,300.75,0,,Force Sensor 3,0,0,16.06,34.06,-3.31,4.31,-1789.88,2.94,3.12,-0.28,-20.62,-25.56,48.19,-63.38,0.89,-0.04,-0.43,-0.13,26,-214990848,325.42,1177857,62.5,38952
94390,0.0,-11.7,-0.0,0.0,0,,,,300.0,15,26.84,296.34,0,,Force Sensor 3,0,0,16.44,51.13,-4.37,4.87,-1764.75,3.06,2.56,-0.15,-21.47,-25.56,48.19,-63.38,0.82,-0.05,-0.56,-0.12,26,-217153536,215.07,1177870,76.92307692307692,38968
94406,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.06,295.84,0,,Force Sensor 3,0,0,17.56,84.37,-2.69,4.37,-1757.5,3.0,-0.64,-0.22,-20.87,-25.56,48.19,-63.38,0.73,-0.07,-0.67,-0.11,26,-217972736,146.22,1177883,62.5,38984
94421,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.09,291.32,0,,Force Sensor 3,0,0,14.81,6.5,-177.44,4.87,-1898.81,3.5,-3.54,-0.61,-16.79,-75.0,49.06,24.75,-0.1,-0.13,-0.99,-0.01,26,-217939968,480.99,1177941,76.92307692307692,38999
94432,0.0,-3.09,-0.0,0.0,0,,,,300.0,15,27.32,296.24,0,,Force Sensor 3,0,0,15.69,-29.87,-177.19,4.31,-1901.88,3.81,-0.5,0.14,-15.88,16.56,37.88,71.37,-0.26,-0.13,-0.96,0.01,26,-211615744,649.12,1177950,58.82352941176471,39010
94450,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.21,301.06,0,,Force Sensor 3,0,0,9.69,-47.75,-176.37,4.75,-1869.75,3.25,-1.89,-0.53,-14.75,16.56,37.88,71.37,-0.4,-0.13,-0.9,0.03,26,-208896000,774.65,1177962,62.5,39028
94465,0.0,17.37,-0.0,0.0,0,,,,300.0,15,26.84,283.78,0,,Force Sensor 3,0,0,11.44,-65.56,-174.12,3.75,-1861.63,3.31,-1.03,-0.21,-12.63,16.56,37.88,71.37,-0.66,-0.11,-0.74,0.07,26,-213123072,884.56,1177977,62.5,39043
94478,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.71,289.2,0,,Force Sensor 3,0,0,12.5,-82.94,-159.69,4.31,-1833.13,3.12,1.76,-0.14,-14.0,16.56,37.88,71.37,-0.77,-0.1,-0.63,0.09,26,-214401024,933.18,1177988,90.9090909090909,39056
94492,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.44,278.85,0,,Force Sensor 3,0,0,13.19,-78.69,-12.63,4.75,-1832.31,3.0,6.57,-0.09,-13.73,73.19,35.69,-29.37,-0.85,-0.09,-0.5,0.1,26,-216498176,938.34,1178000,58.82352941176471,39070
94510,0.0,-0.01,-0.0,0.0,0,,,,300.0,15,27.6,291.32,0,,Force Sensor 3,0,0,14.25,-43.56,-3.5,4.81,-1849.06,2.69,3.24,-0.36,-16.36,73.19,35.69,-29.37,-0.92,-0.07,-0.37,0.12,26,-222691328,868.77,1178013,66.66666666666667,39088
94526,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.36,291.22,0,,Force Sensor 3,0,0,14.69,-25.62,-2.87,5.0,-1868.44,3.31,5.68,-0.1,-17.74,73.19,35.69,-29.37,-0.99,-0.03,-0.06,0.13,26,-225476608,673.87,1178029,55.555555555555564,39104
94540,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.37,300.95,0,,Force Sensor 3,0,0,15.5,10.5,-2.75,5.25,-1903.69,3.19,6.38,0.19,-21.37,73.19,35.69,-29.37,-0.99,-0.01,0.09,0.13,26,-222887936,500.03,1178039,76.92307692307692,39118
94556,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.87,303.67,0,,Force Sensor 3,0,0,15.88,28.69,-3.06,4.87,-1894.69,3.56,4.01,-0.44,-22.66,-17.19,46.69,-66.0,-0.96,0.01,0.25,0.13,26,-214433792,340.3,1178052,58.82352941176471,39134
94572,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.74,305.76,0,,Force Sensor 3,0,0,16.37,46.75,-4.0,4.87,-1883.81,2.75,4.05,-0.02,-22.4,-17.19,46.69,-66.0,-0.84,0.05,0.53,0.12,26,-219611136,198.71,1178065,62.5,39150
94587,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.63,316.11,0,,Force Sensor 3,0,0,16.81,64.56,-6.44,4.81,-1856.06,3.44,0.39,-0.35,-23.13,-17.19,46.69,-66.0,-0.74,0.07,0.66,0.11,26,-217186304,102.7,1178082,71.42857142857143,39165
94600,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.11,308.48,0,,Force Sensor 3,0,0,18.25,79.44,-164.94,4.75,-1831.19,3.12,-0.63,-0.21,-22.45,-17.19,46.69,-66.0,-0.63,0.09,0.76,0.1,26,-212008960,81.46,1178092,76.92307692307692,39178
94616,0.0,-0.73,-0.0,0.0,0,,,,300.0,15,26.24,313.6,0,,Force Sensor 3,0,0,19.37,62.25,-174.25,5.75,-1817.25,3.25,-0.9,-0.16,-20.24,-74.5,48.88,24.06,-0.51,0.1,0.85,0.09,26,-215777280,138.92,1178104,55.555555555555564,39194
94633,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.22,315.79,0,,Force Sensor 3,0,0,21.19,44.94,-176.25,4.87,-1804.94,3.56,-3.14,-0.32,-20.02,-74.5,48.88,24.06,-0.24,0.12,0.96,0.05,26,-212926464,248.41,1178117,83.33333333333333,39211
94645,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.1,308.58,0,,Force Sensor 3,0,0,14.31,27.81,-177.06,4.75,-1781.88,2.94,-2.1,-0.34,-16.44,-74.5,48.88,24.06,-0.09,0.13,0.99,0.03,26,-200507392,415.85,1178133,62.5,39223
94661,0.0,-0.02,-0.0,0.0,0,,,,300.0,15,26.2,295.94,0,,Force Sensor 3,0,0,11.94,-72.81,-171.75,4.62,-1749.0,2.37,3.12,0.03,-12.07,17.37,38.56,70.19,0.7,0.11,0.7,-0.08,26,-213712896,964.24,1178187,62.5,39239
94681,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.08,296.24,0,,Force Sensor 3,0,0,12.81,-87.5,-2.37,4.06,-1798.13,3.19,1.43,-0.55,-13.26,75.06,35.0,-20.37,0.8,0.1,0.58,-0.09,26,-219447296,994.05,1178196,62.5,39259
94693,0.0,-0.11,-0.0,0.0,0,,,,300.0,15,27.07,288.61,0,,Force Sensor 3,0,0,13.44,-72.31,-8.13,4.5,-1789.81,2.75,1.43,-0.55,-13.26,75.06,35.0,-20.37,0.88,0.08,0.46,-0.11,26,-215023616,955.8,1178208,58.82352941176471,39271
94710,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.58,284.07,0,,Force Sensor 3,0,0,14.44,-37.44,-3.19,4.75,-1826.38,3.37,3.95,-0.27,-16.6,75.06,35.0,-20.37,0.94,0.06,0.32,-0.12,26,-219709440,858.25,1178223,62.5,39288
94726,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.7,276.72,0,,Force Sensor 3,0,0,14.81,-19.5,-2.75,4.94,-1868.63,2.37,6.22,-0.01,-18.19,75.06,35.0,-20.37,0.99,0.02,0.01,-0.13,26,-225574912,699.29,1178235,71.42857142857143,39304
94740,0.0,0.0,-0.0,0.0,0,,,,300.0,15,28.08,283.98,0,,Force Sensor 3,0,0,15.25,-1.44,-2.62,4.75,-1886.56,3.69,2.01,-0.42,-20.83,75.06,35.0,-20.37,0.98,0.0,-0.15,-0.13,26,-221118464,523.0,1178247,62.5,39318
94756,0.0,23.3,0.0,0.0,0,M,M,M,300.0,15,27.98,289.49,0,0.0,Force Sensor 3,1,0,15.63,17.0,-2.81,5.56,-1926.75,2.94,4.83,-0.37,-24.7,-5.5,47.0,-68.06,0.94,-0.02,-0.31,-0.13,26,-222527488,341.32,1178260,62.5,39334
94770,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.46,293.73,0,,Force Sensor 3,0,0,16.5,54.06,-4.69,5.56,-1933.13,3.0,2.33,-0.03,-23.89,-5.5,47.0,-68.06,0.8,-0.06,-0.59,-0.12,26,-216072192,218.63,1178274,83.33333333333333,39348
94784,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.25,303.87,0,,Force Sensor 3,0,0,17.06,72.5,-9.19,5.19,-1933.56,3.5,-1.81,-0.3,-25.09,-5.5,47.0,-68.06,0.69,-0.08,-0.71,-0.11,26,-218103808,138.14,1178288,62.5,39362
94801,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.53,311.3,0,,Force Sensor 3,0,0,17.81,87.0,-177.25,5.06,-1920.19,3.62,-1.79,-0.18,-23.83,-76.0,48.5,13.25,0.57,-0.09,-0.81,-0.09,26,-211156992,130.07,1178299,58.82352941176471,39379
94818,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.36,310.99,0,,Force Sensor 3,0,0,20.31,52.0,-175.69,5.5,-1909.94,3.69,-1.93,-0.36,-21.76,-76.0,48.5,13.25,0.43,-0.11,-0.89,-0.08,26,-212172800,194.79,1178316,66.66666666666667,39396
94833,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.37,313.07,0,,Force Sensor 3,0,0,14.13,33.94,-176.87,4.62,-1860.81,3.19,-2.84,-0.34,-18.31,-76.0,48.5,13.25,0.14,-0.13,-0.98,-0.04,26,-221315072,258.16,1178329,71.42857142857143,39411
94846,0.0,-11.65,0.0,0.0,0,,,,300.0,15,26.26,313.18,0,,Force Sensor 3,0,0,15.0,-1.44,-177.5,5.0,-1833.94,3.5,-3.49,-0.17,-15.87,-76.0,48.5,13.25,-0.02,-0.13,-0.99,-0.02,26,-218693632,406.9,1178339,62.5,39424
94862,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.0,310.78,0,,Force Sensor 3,0,0,15.0,-1.44,-177.5,4.0,-1819.5,3.81,-2.32,-0.12,-13.03,10.38,39.0,72.19,-0.17,-0.13,-0.98,0.0,26,-211582976,573.2,1178351,62.5,39440
94878,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.36,314.13,0,,Force Sensor 3,0,0,15.81,-36.0,-177.0,4.25,-1784.81,3.31,-3.11,-0.48,-11.86,10.38,39.0,72.19,-0.31,-0.13,-0.94,0.02,26,-213090304,718.43,1178367,83.33333333333333,39456
94892,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.18,300.85,0,,Force Sensor 3,0,0,10.31,-53.0,-175.94,4.31,-1737.5,3.19,1.61,-0.42,-9.16,10.38,39.0,72.19,-0.57,-0.12,-0.81,0.06,26,-219119616,820.65,1178380,50.0,39470
94910,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.57,298.65,0,,Force Sensor 3,0,0,14.63,-27.81,-2.94,4.87,-1732.88,2.62,2.73,-0.22,-17.89,75.75,34.69,-19.25,-0.99,-0.04,-0.09,0.13,26,-219545600,774.19,1178437,71.42857142857143,39488
94924,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.95,291.22,0,,Force Sensor 3,0,0,15.0,-10.88,-2.69,4.69,-1768.19,2.87,5.57,0.05,-21.85,-0.06,44.75,-69.19,-0.99,-0.02,0.06,0.13,26,-222789632,632.69,1178447,83.33333333333333,39502
94935,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.33,293.53,0,,Force Sensor 3,0,0,15.38,6.62,-2.69,5.12,-1830.38,3.25,5.57,0.05,-21.85,-0.06,44.75,-69.19,-0.97,0.01,0.21,0.13,26,-217972736,456.68,1178461,66.66666666666667,39513
94952,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.22,288.32,0,,Force Sensor 3,0,0,16.25,42.81,-3.75,5.06,-1900.31,3.06,3.91,0.09,-23.87,-0.06,44.75,-69.19,-0.92,0.03,0.37,0.13,26,-220397568,304.83,1178473,58.82352941176471,39530
